# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=62.1 Mm, apex_T=2.00 MK, footpoint |B|=541.4 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=668
g_si=274.0
B_outer_T=5.414000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=6.212700e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
67  1.100000e+04  5.414000e-02  5.414000e-02  2.019263e+08  2.049398e+08  9.719254e+16  1.692997e+17  6.645154e+03
68  1.100000e+04  5.414000e-02  5.414000e-02  2.049398e+08  2.079532e+08  9.461024e+16  1.588437e+17  6.646164e+03
69  1.100000e+04  5.414000e-02  5.414000e-02  2.079532e+08  2.109667e+08  9.202796e+16  1.483878e+17  6.647174e+03
70  1.100000e+04  5.414000e-02  5.414000e-02  2.109667e+08  2.139801e+08  8.944570e+16  1.379319e+17  6.648184e+03
71  1.100000e+04  5.414000e-02  5.414000e-02  2.139801e+08  2.169935e+08  8.686345e+16  1.274761e+17  6.649194e+03
72  1.100000e+04  5.414000e-02  5.414000e-02  2.169935e+08  2.200069e+08  8.428121e+16  1.170203e+17  6.650204e+03
73  1.100000e+04  5.414000e-02  5.414000e-02  2.200069e+08  2.230203e+08  8.169899e+16  1.065646e+17  6.651214e+03
74  1.100000e+04  5.414000e-02  5.414000e-02  2.230203e+08  2.260336e+08  7.918886e+16  9.716379e+16  6.652264e+03
75  1.100000e+04  5.414000e-02  5.414000e-02  2.260336e+08  2.290469e+08  7.693138e+16  9.145990e+16  6.653453e+03
76  1.100000e+04  5.414000e-02  5.414000e-02  2.290469e+08  2.320603e+08  7.467391e+16  8.575604e+16  6.654642e+03
77  1.100000e+04  5.414000e-02  5.414000e-02  2.320603e+08  2.350736e+08  7.241646e+16  8.005221e+16  6.655831e+03
78  1.100000e+04  5.414000e-02  5.414000e-02  2.350736e+08  2.380868e+08  7.015901e+16  7.434842e+16  6.657020e+03
79  1.100000e+04  5.414000e-02  5.414000e-02  2.380868e+08  2.411001e+08  6.790159e+16  6.864466e+16  6.658209e+03
80  1.100000e+04  5.414000e-02  5.414000e-02  2.411001e+08  2.441134e+08  6.564417e+16  6.294093e+16  6.659397e+03
81  1.100000e+04  5.414000e-02  5.414000e-02  2.441134e+08  2.471266e+08  6.353633e+16  5.834585e+16  6.660730e+03
82  1.100000e+04  5.414000e-02  5.414000e-02  2.471266e+08  2.501398e+08  6.158223e+16  5.489021e+16  6.662210e+03
83  1.100000e+04  5.414000e-02  5.414000e-02  2.501398e+08  2.531530e+08  5.962813e+16  5.143460e+16  6.663691e+03
84  1.100000e+04  5.414000e-02  5.414000e-02  2.531530e+08  2.561661e+08  5.767405e+16  4.797900e+16  6.665171e+03
85  1.100000e+04  5.414000e-02  5.414000e-02  2.561661e+08  2.591793e+08  5.571998e+16  4.452343e+16  6.666652e+03
86  1.100000e+04  5.414000e-02  5.414000e-02  2.591793e+08  2.621924e+08  5.389122e+16  4.190321e+16  6.668369e+03
87  1.100000e+04  5.414000e-02  5.414000e-02  2.621924e+08  2.652055e+08  5.210105e+16  3.954018e+16  6.670159e+03
88  1.100000e+04  5.414000e-02  5.414000e-02  2.652055e+08  2.682186e+08  5.031088e+16  3.717717e+16  6.671949e+03
89  1.100000e+04  5.414000e-02  5.414000e-02  2.682186e+08  2.712317e+08  4.852074e+16  3.481417e+16  6.673739e+03
90  1.100000e+04  5.414000e-02  5.414000e-02  2.712317e+08  2.742447e+08  4.597418e+16  4.597418e+13  9.385968e+03
91  1.100000e+04  5.414000e-02  5.414000e-02  2.742447e+08  2.772577e+08  2.200264e+16  2.200264e+13  1.942847e+04
92  1.100000e+04  5.414000e-02  5.414000e-02  2.772577e+08  2.802707e+08  1.155710e+16  1.155710e+13  3.680534e+04
93  1.100000e+04  5.414000e-02  5.414000e-02  2.802707e+08  2.832837e+08  6.908645e+15  6.908645e+12  6.138689e+04
94  1.100000e+04  5.414000e-02  5.414000e-02  2.832837e+08  2.862967e+08  4.551779e+15  4.551779e+12  9.298973e+04
95  1.100000e+04  5.414000e-02  5.414000e-02  2.862967e+08  2.893096e+08  3.217287e+15  3.217287e+12  1.313781e+05
96  1.100000e+04  5.414000e-02  5.414000e-02  2.893096e+08  2.923225e+08  2.395494e+15  2.395494e+12  1.762658e+05
97  1.100000e+04  5.414000e-02  5.414000e-02  2.923225e+08  2.953354e+08  1.856012e+15  1.856012e+12  2.273180e+05
98  1.100000e+04  5.414000e-02  5.414000e-02  2.953354e+08  2.983483e+08  1.483822e+15  1.483822e+12  2.841541e+05
99  1.100000e+04  5.414000e-02  5.414000e-02  2.983483e+08  3.013611e+08  1.216722e+15  1.216722e+12  3.463502e+05
100  1.100000e+04  5.414000e-02  5.414000e-02  3.013611e+08  3.043740e+08  1.018825e+15  1.018825e+12  4.134427e+05
101  1.100000e+04  5.414000e-02  5.414000e-02  3.043740e+08  3.073868e+08  8.683029e+14  8.683029e+11  4.849315e+05
102  1.100000e+04  5.414000e-02  5.414000e-02  3.073868e+08  3.103995e+08  7.512810e+14  7.512810e+11  5.602834e+05
103  1.100000e+04  5.414000e-02  5.414000e-02  3.103995e+08  3.134123e+08  6.586097e+14  6.586097e+11  6.389370e+05
104  1.100000e+04  5.414000e-02  5.414000e-02  3.134123e+08  3.164250e+08  5.840623e+14  5.840623e+11  7.203058e+05
105  1.100000e+04  5.414000e-02  5.414000e-02  3.164250e+08  3.194377e+08  5.232853e+14  5.232853e+11  8.037833e+05
106  1.100000e+04  5.414000e-02  5.414000e-02  3.194377e+08  3.224504e+08  4.731621e+14  4.731621e+11  8.887474e+05
107  1.100000e+04  5.414000e-02  5.414000e-02  3.224504e+08  3.254631e+08  4.314160e+14  4.314160e+11  9.745648e+05
108  1.100000e+04  5.414000e-02  5.414000e-02  3.254631e+08  3.284757e+08  3.963531e+14  3.963531e+11  1.060596e+06
109  1.100000e+04  5.414000e-02  5.414000e-02  3.284757e+08  3.314883e+08  3.666932e+14  3.666932e+11  1.146200e+06
110  1.100000e+04  5.414000e-02  5.414000e-02  3.314883e+08  3.345009e+08  3.414547e+14  3.414547e+11  1.230738e+06
111  1.100000e+04  5.414000e-02  5.414000e-02  3.345009e+08  3.375134e+08  3.198759e+14  3.198759e+11  1.313581e+06
112  1.100000e+04  5.414000e-02  5.414000e-02  3.375134e+08  3.405259e+08  3.013590e+14  3.013590e+11  1.394111e+06
113  1.100000e+04  5.414000e-02  5.414000e-02  3.405259e+08  3.435384e+08  2.854302e+14  2.854302e+11  1.471729e+06
114  1.100000e+04  5.414000e-02  5.414000e-02  3.435384e+08  3.465509e+08  2.717112e+14  2.717112e+11  1.545855e+06
115  1.100000e+04  5.414000e-02  5.414000e-02  3.465509e+08  3.495634e+08  2.598978e+14  2.598978e+11  1.615938e+06
116  1.100000e+04  5.414000e-02  5.414000e-02  3.495634e+08  3.525758e+08  2.497438e+14  2.497438e+11  1.681456e+06
117  1.100000e+04  5.414000e-02  5.414000e-02  3.525758e+08  3.555882e+08  2.410496e+14  2.410496e+11  1.741921e+06
118  1.100000e+04  5.414000e-02  5.414000e-02  3.555882e+08  3.586005e+08  2.336530e+14  2.336530e+11  1.796881e+06
119  1.100000e+04  5.414000e-02  5.414000e-02  3.586005e+08  3.616129e+08  2.274223e+14  2.274223e+11  1.845928e+06
120  1.100000e+04  5.414000e-02  5.414000e-02  3.616129e+08  3.646252e+08  2.222510e+14  2.222510e+11  1.888696e+06
121  1.100000e+04  5.414000e-02  5.414000e-02  3.646252e+08  3.676374e+08  2.180538e+14  2.180538e+11  1.924868e+06
122  1.100000e+04  5.414000e-02  5.414000e-02  3.676374e+08  3.706497e+08  2.147638e+14  2.147638e+11  1.954173e+06
123  1.100000e+04  5.414000e-02  5.414000e-02  3.706497e+08  3.736619e+08  2.123296e+14  2.123296e+11  1.976393e+06
124  1.100000e+04  5.414000e-02  5.414000e-02  3.736619e+08  3.766741e+08  2.107141e+14  2.107141e+11  1.991364e+06
125  1.100000e+04  5.414000e-02  5.414000e-02  3.766741e+08  3.796863e+08  2.098928e+14  2.098928e+11  1.998973e+06
126  1.100000e+04  5.414000e-02  5.414000e-02  3.796863e+08  3.826984e+08  2.097659e+14  2.097659e+11  2.000000e+06
127  1.100000e+04  5.414000e-02  5.414000e-02  3.826984e+08  3.857105e+08  2.097468e+14  2.097468e+11  2.000000e+06
128  1.100000e+04  5.414000e-02  5.414000e-02  3.857105e+08  3.887226e+08  2.097277e+14  2.097277e+11  2.000000e+06
129  1.100000e+04  5.414000e-02  5.414000e-02  3.887226e+08  3.917346e+08  2.097085e+14  2.097085e+11  2.000000e+06
130  1.100000e+04  5.414000e-02  5.414000e-02  3.917346e+08  3.947467e+08  2.096894e+14  2.096894e+11  2.000000e+06
131  1.100000e+04  5.414000e-02  5.414000e-02  3.947467e+08  3.977586e+08  2.096703e+14  2.096703e+11  2.000000e+06
132  1.100000e+04  5.414000e-02  5.414000e-02  3.977586e+08  4.007706e+08  2.096511e+14  2.096511e+11  2.000000e+06
133  1.100000e+04  5.414000e-02  5.414000e-02  4.007706e+08  4.037825e+08  2.096320e+14  2.096320e+11  2.000000e+06
134  1.100000e+04  5.414000e-02  5.414000e-02  4.037825e+08  4.067944e+08  2.096129e+14  2.096129e+11  2.000000e+06
135  1.100000e+04  5.414000e-02  5.414000e-02  4.067944e+08  4.098063e+08  2.095938e+14  2.095938e+11  2.000000e+06
136  1.100000e+04  5.414000e-02  5.414000e-02  4.098063e+08  4.128181e+08  2.095747e+14  2.095747e+11  2.000000e+06
137  1.166000e+04  5.414000e-02  5.414000e-02  4.128181e+08  4.160106e+08  2.095550e+14  2.095550e+11  2.000000e+06
138  1.235960e+04  5.414000e-02  5.414000e-02  4.160106e+08  4.193946e+08  2.095341e+14  2.095341e+11  2.000000e+06
139  1.310118e+04  5.414000e-02  5.414000e-02  4.193946e+08  4.229816e+08  2.095120e+14  2.095120e+11  2.000000e+06
140  1.388725e+04  5.414000e-02  5.414000e-02  4.229816e+08  4.267838e+08  2.094885e+14  2.094885e+11  2.000000e+06
141  1.472048e+04  5.414000e-02  5.414000e-02  4.267838e+08  4.308141e+08  2.094637e+14  2.094637e+11  2.000000e+06
142  1.560371e+04  5.414000e-02  5.414000e-02  4.308141e+08  4.350861e+08  2.094374e+14  2.094374e+11  2.000000e+06
143  1.653993e+04  5.414000e-02  5.414000e-02  4.350861e+08  4.396143e+08  2.094094e+14  2.094094e+11  2.000000e+06
144  1.753233e+04  5.414000e-02  5.414000e-02  4.396143e+08  4.444142e+08  2.093799e+14  2.093799e+11  2.000000e+06
145  1.858427e+04  5.414000e-02  5.414000e-02  4.444142e+08  4.495019e+08  2.093485e+14  2.093485e+11  2.000000e+06
146  1.969932e+04  5.414000e-02  5.414000e-02  4.495019e+08  4.548948e+08  2.093153e+14  2.093153e+11  2.000000e+06
147  2.088128e+04  5.414000e-02  5.414000e-02  4.548948e+08  4.606112e+08  2.092801e+14  2.092801e+11  2.000000e+06
148  2.213416e+04  5.414000e-02  5.414000e-02  4.606112e+08  4.666704e+08  2.092428e+14  2.092428e+11  2.000000e+06
149  2.346221e+04  5.414000e-02  5.414000e-02  4.666704e+08  4.730930e+08  2.092032e+14  2.092032e+11  2.000000e+06
150  2.486994e+04  5.414000e-02  5.414000e-02  4.730930e+08  4.799008e+08  2.091613e+14  2.091613e+11  2.000000e+06
151  2.636214e+04  5.414000e-02  5.414000e-02  4.799008e+08  4.871168e+08  2.091169e+14  2.091169e+11  2.000000e+06
152  2.794387e+04  5.414000e-02  5.414000e-02  4.871168e+08  4.947656e+08  2.090698e+14  2.090698e+11  2.000000e+06
153  2.962050e+04  5.414000e-02  5.414000e-02  4.947656e+08  5.028730e+08  2.090200e+14  2.090200e+11  2.000000e+06
154  3.139773e+04  5.414000e-02  5.414000e-02  5.028730e+08  5.114665e+08  2.089671e+14  2.089671e+11  2.000000e+06
155  3.328159e+04  5.414000e-02  5.414000e-02  5.114665e+08  5.205754e+08  2.089111e+14  2.089111e+11  2.000000e+06
156  3.527849e+04  5.414000e-02  5.414000e-02  5.205754e+08  5.302303e+08  2.088517e+14  2.088517e+11  2.000000e+06
157  3.739520e+04  5.414000e-02  5.414000e-02  5.302303e+08  5.404641e+08  2.087888e+14  2.087888e+11  2.000000e+06
158  3.963891e+04  5.414000e-02  5.414000e-02  5.404641e+08  5.513113e+08  2.087222e+14  2.087222e+11  2.000000e+06
159  4.201725e+04  5.414000e-02  5.414000e-02  5.513113e+08  5.628088e+08  2.086516e+14  2.086516e+11  2.000000e+06
160  4.453828e+04  5.414000e-02  5.414000e-02  5.628088e+08  5.749955e+08  2.085768e+14  2.085768e+11  2.000000e+06
161  4.721058e+04  5.414000e-02  5.414000e-02  5.749955e+08  5.879126e+08  2.084975e+14  2.084975e+11  2.000000e+06
162  5.004321e+04  5.414000e-02  5.414000e-02  5.879126e+08  6.016037e+08  2.084135e+14  2.084135e+11  2.000000e+06
163  5.304581e+04  5.414000e-02  5.414000e-02  6.016037e+08  6.161153e+08  2.083245e+14  2.083245e+11  2.000000e+06
164  5.622855e+04  5.414000e-02  5.414000e-02  6.161153e+08  6.314964e+08  2.082302e+14  2.082302e+11  2.000000e+06
165  5.960227e+04  5.414000e-02  5.414000e-02  6.314964e+08  6.477990e+08  2.081304e+14  2.081304e+11  2.000000e+06
166  6.317840e+04  5.414000e-02  5.414000e-02  6.477990e+08  6.650781e+08  2.080245e+14  2.080245e+11  2.000000e+06
167  6.696911e+04  5.414000e-02  5.414000e-02  6.650781e+08  6.833920e+08  2.079125e+14  2.079125e+11  2.000000e+06
168  7.098725e+04  5.414000e-02  5.414000e-02  6.833920e+08  7.028027e+08  2.077937e+14  2.077937e+11  2.000000e+06
169  7.524649e+04  5.414000e-02  5.414000e-02  7.028027e+08  7.233756e+08  2.076679e+14  2.076679e+11  2.000000e+06
170  7.976128e+04  5.414000e-02  5.414000e-02  7.233756e+08  7.451799e+08  2.075347e+14  2.075347e+11  2.000000e+06
171  8.454695e+04  5.414000e-02  5.414000e-02  7.451799e+08  7.682893e+08  2.073936e+14  2.073936e+11  2.000000e+06
172  8.961977e+04  5.414000e-02  5.414000e-02  7.682893e+08  7.927813e+08  2.072442e+14  2.072442e+11  2.000000e+06
173  9.499696e+04  5.414000e-02  5.414000e-02  7.927813e+08  8.187384e+08  2.070859e+14  2.070859e+11  2.000000e+06
174  1.006968e+05  5.414000e-02  5.414000e-02  8.187384e+08  8.462478e+08  2.069184e+14  2.069184e+11  2.000000e+06
175  1.067386e+05  5.414000e-02  5.414000e-02  8.462478e+08  8.754017e+08  2.067409e+14  2.067409e+11  2.000000e+06
176  1.131429e+05  5.414000e-02  5.414000e-02  8.754017e+08  9.062980e+08  2.065530e+14  2.065530e+11  2.000000e+06
177  1.199315e+05  5.414000e-02  5.414000e-02  9.062980e+08  9.390398e+08  2.063541e+14  2.063541e+11  2.000000e+06
178  1.271274e+05  5.414000e-02  5.414000e-02  9.390398e+08  9.737368e+08  2.061435e+14  2.061435e+11  2.000000e+06
179  1.347550e+05  5.414000e-02  5.414000e-02  9.737368e+08  1.010505e+09  2.059205e+14  2.059205e+11  2.000000e+06
180  1.428403e+05  5.414000e-02  5.414000e-02  1.010505e+09  1.049466e+09  2.056845e+14  2.056845e+11  2.000000e+06
181  1.514107e+05  5.414000e-02  5.414000e-02  1.049466e+09  1.090749e+09  2.054348e+14  2.054348e+11  2.000000e+06
182  1.604954e+05  5.414000e-02  5.414000e-02  1.090749e+09  1.134493e+09  2.051705e+14  2.051705e+11  2.000000e+06
183  1.701251e+05  5.414000e-02  5.414000e-02  1.134493e+09  1.180840e+09  2.048908e+14  2.048908e+11  2.000000e+06
184  1.803326e+05  5.414000e-02  5.414000e-02  1.180840e+09  1.229945e+09  2.045950e+14  2.045950e+11  2.000000e+06
185  1.911525e+05  5.414000e-02  5.414000e-02  1.229945e+09  1.281968e+09  2.042820e+14  2.042820e+11  2.000000e+06
186  2.026217e+05  5.414000e-02  5.414000e-02  1.281968e+09  1.337079e+09  2.039509e+14  2.039509e+11  2.000000e+06
187  2.147790e+05  5.414000e-02  5.414000e-02  1.337079e+09  1.395459e+09  2.036008e+14  2.036008e+11  2.000000e+06
188  2.276657e+05  5.414000e-02  5.414000e-02  1.395459e+09  1.457296e+09  2.032306e+14  2.032306e+11  2.000000e+06
189  2.413257e+05  5.414000e-02  5.414000e-02  1.457296e+09  1.522792e+09  2.028393e+14  2.028393e+11  2.000000e+06
190  2.558052e+05  5.414000e-02  5.414000e-02  1.522792e+09  1.592154e+09  2.024256e+14  2.024256e+11  2.000000e+06
191  2.711535e+05  5.414000e-02  5.414000e-02  1.592154e+09  1.665606e+09  2.019885e+14  2.019885e+11  2.000000e+06
192  2.874227e+05  5.414000e-02  5.414000e-02  1.665606e+09  1.743380e+09  2.015267e+14  2.015267e+11  2.000000e+06
193  3.046681e+05  5.414000e-02  5.414000e-02  1.743380e+09  1.825719e+09  2.010390e+14  2.010390e+11  2.000000e+06
194  3.229482e+05  5.414000e-02  5.414000e-02  1.825719e+09  1.912880e+09  2.005239e+14  2.005239e+11  2.000000e+06
195  3.423251e+05  5.414000e-02  5.414000e-02  1.912880e+09  2.005132e+09  1.999803e+14  1.999803e+11  2.000000e+06
196  3.628646e+05  5.414000e-02  5.414000e-02  2.005132e+09  2.102754e+09  1.994065e+14  1.994065e+11  2.000000e+06
197  3.846365e+05  5.414000e-02  5.414000e-02  2.102754e+09  2.206040e+09  1.988013e+14  1.988013e+11  2.000000e+06
198  4.000000e+05  5.414000e-02  5.414000e-02  2.206040e+09  2.313231e+09  1.981693e+14  1.981693e+11  2.000000e+06
199  4.000000e+05  5.414000e-02  5.414000e-02  2.313231e+09  2.420185e+09  1.975284e+14  1.975284e+11  2.000000e+06
200  4.000000e+05  5.414000e-02  5.414000e-02  2.420185e+09  2.526891e+09  1.968911e+14  1.968911e+11  2.000000e+06
201  4.000000e+05  5.414000e-02  5.414000e-02  2.526891e+09  2.633339e+09  1.962573e+14  1.962573e+11  2.000000e+06
202  4.000000e+05  5.414000e-02  5.414000e-02  2.633339e+09  2.739518e+09  1.956272e+14  1.956272e+11  2.000000e+06
