# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=83.1 Mm, apex_T=2.00 MK, footpoint |B|=35.2 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=772
g_si=274.0
B_outer_T=3.520000e-03
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=8.308600e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
134  1.100000e+04  3.520000e-03  3.520000e-03  4.038237e+08  4.068366e+08  2.095972e+14  2.095972e+11  2.000000e+06
135  1.100000e+04  3.520000e-03  3.520000e-03  4.068366e+08  4.098494e+08  2.095781e+14  2.095781e+11  2.000000e+06
136  1.100000e+04  3.520000e-03  3.520000e-03  4.098494e+08  4.128621e+08  2.095590e+14  2.095590e+11  2.000000e+06
137  1.166000e+04  3.520000e-03  3.520000e-03  4.128621e+08  4.160557e+08  2.095393e+14  2.095393e+11  2.000000e+06
138  1.235960e+04  3.520000e-03  3.520000e-03  4.160557e+08  4.194408e+08  2.095184e+14  2.095184e+11  2.000000e+06
139  1.310118e+04  3.520000e-03  3.520000e-03  4.194408e+08  4.230290e+08  2.094963e+14  2.094963e+11  2.000000e+06
140  1.388725e+04  3.520000e-03  3.520000e-03  4.230290e+08  4.268325e+08  2.094728e+14  2.094728e+11  2.000000e+06
141  1.472048e+04  3.520000e-03  3.520000e-03  4.268325e+08  4.308641e+08  2.094480e+14  2.094480e+11  2.000000e+06
142  1.560371e+04  3.520000e-03  3.520000e-03  4.308641e+08  4.351376e+08  2.094217e+14  2.094217e+11  2.000000e+06
143  1.653993e+04  3.520000e-03  3.520000e-03  4.351376e+08  4.396675e+08  2.093937e+14  2.093937e+11  2.000000e+06
144  1.753233e+04  3.520000e-03  3.520000e-03  4.396675e+08  4.444691e+08  2.093642e+14  2.093642e+11  2.000000e+06
145  1.858427e+04  3.520000e-03  3.520000e-03  4.444691e+08  4.495588e+08  2.093328e+14  2.093328e+11  2.000000e+06
146  1.969932e+04  3.520000e-03  3.520000e-03  4.495588e+08  4.549538e+08  2.092996e+14  2.092996e+11  2.000000e+06
147  2.088128e+04  3.520000e-03  3.520000e-03  4.549538e+08  4.606724e+08  2.092643e+14  2.092643e+11  2.000000e+06
148  2.213416e+04  3.520000e-03  3.520000e-03  4.606724e+08  4.667341e+08  2.092270e+14  2.092270e+11  2.000000e+06
149  2.346221e+04  3.520000e-03  3.520000e-03  4.667341e+08  4.731593e+08  2.091874e+14  2.091874e+11  2.000000e+06
150  2.486994e+04  3.520000e-03  3.520000e-03  4.731593e+08  4.799700e+08  2.091455e+14  2.091455e+11  2.000000e+06
151  2.636214e+04  3.520000e-03  3.520000e-03  4.799700e+08  4.871892e+08  2.091011e+14  2.091011e+11  2.000000e+06
152  2.794387e+04  3.520000e-03  3.520000e-03  4.871892e+08  4.948414e+08  2.090540e+14  2.090540e+11  2.000000e+06
153  2.962050e+04  3.520000e-03  3.520000e-03  4.948414e+08  5.029526e+08  2.090041e+14  2.090041e+11  2.000000e+06
154  3.139773e+04  3.520000e-03  3.520000e-03  5.029526e+08  5.115503e+08  2.089512e+14  2.089512e+11  2.000000e+06
155  3.328159e+04  3.520000e-03  3.520000e-03  5.115503e+08  5.206637e+08  2.088952e+14  2.088952e+11  2.000000e+06
156  3.527849e+04  3.520000e-03  3.520000e-03  5.206637e+08  5.303237e+08  2.088358e+14  2.088358e+11  2.000000e+06
157  3.739520e+04  3.520000e-03  3.520000e-03  5.303237e+08  5.405629e+08  2.087729e+14  2.087729e+11  2.000000e+06
158  3.963891e+04  3.520000e-03  3.520000e-03  5.405629e+08  5.514163e+08  2.087062e+14  2.087062e+11  2.000000e+06
159  4.201725e+04  3.520000e-03  3.520000e-03  5.514163e+08  5.629205e+08  2.086356e+14  2.086356e+11  2.000000e+06
160  4.453828e+04  3.520000e-03  3.520000e-03  5.629205e+08  5.751146e+08  2.085607e+14  2.085607e+11  2.000000e+06
161  4.721058e+04  3.520000e-03  3.520000e-03  5.751146e+08  5.880399e+08  2.084814e+14  2.084814e+11  2.000000e+06
162  5.004321e+04  3.520000e-03  3.520000e-03  5.880399e+08  6.017402e+08  2.083974e+14  2.083974e+11  2.000000e+06
163  5.304581e+04  3.520000e-03  3.520000e-03  6.017402e+08  6.162619e+08  2.083083e+14  2.083083e+11  2.000000e+06
164  5.622855e+04  3.520000e-03  3.520000e-03  6.162619e+08  6.316542e+08  2.082140e+14  2.082140e+11  2.000000e+06
165  5.960227e+04  3.520000e-03  3.520000e-03  6.316542e+08  6.479693e+08  2.081140e+14  2.081140e+11  2.000000e+06
166  6.317840e+04  3.520000e-03  3.520000e-03  6.479693e+08  6.652624e+08  2.080081e+14  2.080081e+11  2.000000e+06
167  6.696911e+04  3.520000e-03  3.520000e-03  6.652624e+08  6.835921e+08  2.078960e+14  2.078960e+11  2.000000e+06
168  7.098725e+04  3.520000e-03  3.520000e-03  6.835921e+08  7.030203e+08  2.077771e+14  2.077771e+11  2.000000e+06
169  7.524649e+04  3.520000e-03  3.520000e-03  7.030203e+08  7.236129e+08  2.076512e+14  2.076512e+11  2.000000e+06
170  7.976128e+04  3.520000e-03  3.520000e-03  7.236129e+08  7.454394e+08  2.075179e+14  2.075179e+11  2.000000e+06
171  8.454695e+04  3.520000e-03  3.520000e-03  7.454394e+08  7.685736e+08  2.073767e+14  2.073767e+11  2.000000e+06
172  8.961977e+04  3.520000e-03  3.520000e-03  7.685736e+08  7.930937e+08  2.072271e+14  2.072271e+11  2.000000e+06
173  9.499696e+04  3.520000e-03  3.520000e-03  7.930937e+08  8.190826e+08  2.070686e+14  2.070686e+11  2.000000e+06
174  1.006968e+05  3.520000e-03  3.520000e-03  8.190826e+08  8.466279e+08  2.069008e+14  2.069008e+11  2.000000e+06
175  1.067386e+05  3.520000e-03  3.520000e-03  8.466279e+08  8.758226e+08  2.067232e+14  2.067232e+11  2.000000e+06
176  1.131429e+05  3.520000e-03  3.520000e-03  8.758226e+08  9.067651e+08  2.065350e+14  2.065350e+11  2.000000e+06
177  1.199315e+05  3.520000e-03  3.520000e-03  9.067651e+08  9.395596e+08  2.063358e+14  2.063358e+11  2.000000e+06
178  1.271274e+05  3.520000e-03  3.520000e-03  9.395596e+08  9.743164e+08  2.061248e+14  2.061248e+11  2.000000e+06
179  1.347550e+05  3.520000e-03  3.520000e-03  9.743164e+08  1.011153e+09  2.059015e+14  2.059015e+11  2.000000e+06
180  1.428403e+05  3.520000e-03  3.520000e-03  1.011153e+09  1.050192e+09  2.056650e+14  2.056650e+11  2.000000e+06
181  1.514107e+05  3.520000e-03  3.520000e-03  1.050192e+09  1.091565e+09  2.054148e+14  2.054148e+11  2.000000e+06
182  1.604954e+05  3.520000e-03  3.520000e-03  1.091565e+09  1.135411e+09  2.051499e+14  2.051499e+11  2.000000e+06
183  1.701251e+05  3.520000e-03  3.520000e-03  1.135411e+09  1.181876e+09  2.048695e+14  2.048695e+11  2.000000e+06
184  1.803326e+05  3.520000e-03  3.520000e-03  1.181876e+09  1.231115e+09  2.045729e+14  2.045729e+11  2.000000e+06
185  1.911525e+05  3.520000e-03  3.520000e-03  1.231115e+09  1.283294e+09  2.042590e+14  2.042590e+11  2.000000e+06
186  2.026217e+05  3.520000e-03  3.520000e-03  1.283294e+09  1.338584e+09  2.039269e+14  2.039269e+11  2.000000e+06
187  2.147790e+05  3.520000e-03  3.520000e-03  1.338584e+09  1.397171e+09  2.035756e+14  2.035756e+11  2.000000e+06
188  2.276657e+05  3.520000e-03  3.520000e-03  1.397171e+09  1.459248e+09  2.032040e+14  2.032040e+11  2.000000e+06
189  2.413257e+05  3.520000e-03  3.520000e-03  1.459248e+09  1.525020e+09  2.028111e+14  2.028111e+11  2.000000e+06
190  2.558052e+05  3.520000e-03  3.520000e-03  1.525020e+09  1.594703e+09  2.023956e+14  2.023956e+11  2.000000e+06
191  2.711535e+05  3.520000e-03  3.520000e-03  1.594703e+09  1.668527e+09  2.019563e+14  2.019563e+11  2.000000e+06
192  2.874227e+05  3.520000e-03  3.520000e-03  1.668527e+09  1.746732e+09  2.014920e+14  2.014920e+11  2.000000e+06
193  3.046681e+05  3.520000e-03  3.520000e-03  1.746732e+09  1.829573e+09  2.010014e+14  2.010014e+11  2.000000e+06
194  3.229482e+05  3.520000e-03  3.520000e-03  1.829573e+09  1.917318e+09  2.004830e+14  2.004830e+11  2.000000e+06
195  3.423251e+05  3.520000e-03  3.520000e-03  1.917318e+09  2.010250e+09  1.999355e+14  1.999355e+11  2.000000e+06
196  3.628646e+05  3.520000e-03  3.520000e-03  2.010250e+09  2.108666e+09  1.993572e+14  1.993572e+11  2.000000e+06
197  3.846365e+05  3.520000e-03  3.520000e-03  2.108666e+09  2.212878e+09  1.987467e+14  1.987467e+11  2.000000e+06
198  4.000000e+05  3.520000e-03  3.520000e-03  2.212878e+09  2.321129e+09  1.981087e+14  1.981087e+11  2.000000e+06
199  4.000000e+05  3.520000e-03  3.520000e-03  2.321129e+09  2.429247e+09  1.974610e+14  1.974610e+11  2.000000e+06
200  4.000000e+05  3.520000e-03  3.520000e-03  2.429247e+09  2.537225e+09  1.968163e+14  1.968163e+11  2.000000e+06
201  4.000000e+05  3.520000e-03  3.520000e-03  2.537225e+09  2.645059e+09  1.961745e+14  1.961745e+11  2.000000e+06
202  4.000000e+05  3.520000e-03  3.520000e-03  2.645059e+09  2.752742e+09  1.955358e+14  1.955358e+11  2.000000e+06
