# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=75.0 Mm, apex_T=2.00 MK, footpoint |B|=643.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=732
g_si=274.0
B_outer_T=6.430000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=7.500000e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
26  1.100000e+04  6.430000e-02  6.430000e-02  7.836353e+07  8.137748e+07  1.503353e+17  3.782992e+18  6.596835e+03
27  1.100000e+04  6.430000e-02  6.430000e-02  8.137748e+07  8.439141e+07  1.485653e+17  3.525415e+18  6.598788e+03
28  1.100000e+04  6.430000e-02  6.430000e-02  8.439141e+07  8.740535e+07  1.479986e+17  3.329752e+18  6.600121e+03
29  1.100000e+04  6.430000e-02  6.430000e-02  8.740535e+07  9.041928e+07  1.474319e+17  3.134090e+18  6.601454e+03
30  1.100000e+04  6.430000e-02  6.430000e-02  9.041928e+07  9.343321e+07  1.468653e+17  2.938428e+18  6.602788e+03
31  1.100000e+04  6.430000e-02  6.430000e-02  9.343321e+07  9.644713e+07  1.462986e+17  2.742766e+18  6.604121e+03
32  1.100000e+04  6.430000e-02  6.430000e-02  9.644713e+07  9.946104e+07  1.457320e+17  2.547105e+18  6.605454e+03
33  1.100000e+04  6.430000e-02  6.430000e-02  9.946104e+07  1.024750e+08  1.451653e+17  2.351444e+18  6.606787e+03
34  1.100000e+04  6.430000e-02  6.430000e-02  1.024750e+08  1.054889e+08  1.445987e+17  2.155783e+18  6.608121e+03
35  1.100000e+04  6.430000e-02  6.430000e-02  1.054889e+08  1.085028e+08  1.440320e+17  1.960123e+18  6.609454e+03
36  1.100000e+04  6.430000e-02  6.430000e-02  1.085028e+08  1.115166e+08  1.437201e+17  1.822267e+18  6.610692e+03
37  1.100000e+04  6.430000e-02  6.430000e-02  1.115166e+08  1.145305e+08  1.435849e+17  1.724496e+18  6.611864e+03
38  1.100000e+04  6.430000e-02  6.430000e-02  1.145305e+08  1.175444e+08  1.434497e+17  1.626726e+18  6.613036e+03
39  1.100000e+04  6.430000e-02  6.430000e-02  1.175444e+08  1.205583e+08  1.433144e+17  1.528957e+18  6.614208e+03
40  1.100000e+04  6.430000e-02  6.430000e-02  1.205583e+08  1.235722e+08  1.431792e+17  1.431187e+18  6.615380e+03
41  1.100000e+04  6.430000e-02  6.430000e-02  1.235722e+08  1.265860e+08  1.430439e+17  1.333418e+18  6.616553e+03
42  1.100000e+04  6.430000e-02  6.430000e-02  1.265860e+08  1.295999e+08  1.429087e+17  1.235648e+18  6.617725e+03
43  1.100000e+04  6.430000e-02  6.430000e-02  1.295999e+08  1.326137e+08  1.427735e+17  1.137879e+18  6.618897e+03
44  1.100000e+04  6.430000e-02  6.430000e-02  1.326137e+08  1.356276e+08  1.426382e+17  1.040111e+18  6.620069e+03
45  1.100000e+04  6.430000e-02  6.430000e-02  1.356276e+08  1.386414e+08  1.425030e+17  9.423421e+17  6.621241e+03
46  1.100000e+04  6.430000e-02  6.430000e-02  1.386414e+08  1.416552e+08  1.423677e+17  8.445738e+17  6.622413e+03
47  1.100000e+04  6.430000e-02  6.430000e-02  1.416552e+08  1.446691e+08  1.414171e+17  7.732795e+17  6.623566e+03
48  1.100000e+04  6.430000e-02  6.430000e-02  1.446691e+08  1.476829e+08  1.396482e+17  7.285565e+17  6.624700e+03
49  1.100000e+04  6.430000e-02  6.430000e-02  1.476829e+08  1.506967e+08  1.378792e+17  6.838336e+17  6.625834e+03
50  1.100000e+04  6.430000e-02  6.430000e-02  1.506967e+08  1.537105e+08  1.361103e+17  6.391107e+17  6.626968e+03
51  1.100000e+04  6.430000e-02  6.430000e-02  1.537105e+08  1.567243e+08  1.343413e+17  5.943881e+17  6.628102e+03
52  1.100000e+04  6.430000e-02  6.430000e-02  1.567243e+08  1.597380e+08  1.325724e+17  5.496655e+17  6.629236e+03
53  1.100000e+04  6.430000e-02  6.430000e-02  1.597380e+08  1.627518e+08  1.308034e+17  5.049431e+17  6.630370e+03
54  1.100000e+04  6.430000e-02  6.430000e-02  1.627518e+08  1.657656e+08  1.290345e+17  4.602207e+17  6.631504e+03
55  1.100000e+04  6.430000e-02  6.430000e-02  1.657656e+08  1.687793e+08  1.272656e+17  4.154986e+17  6.632637e+03
56  1.100000e+04  6.430000e-02  6.430000e-02  1.687793e+08  1.717931e+08  1.249897e+17  3.862636e+17  6.633713e+03
57  1.100000e+04  6.430000e-02  6.430000e-02  1.717931e+08  1.748068e+08  1.224757e+17  3.643074e+17  6.634760e+03
58  1.100000e+04  6.430000e-02  6.430000e-02  1.748068e+08  1.778205e+08  1.199616e+17  3.423513e+17  6.635808e+03
59  1.100000e+04  6.430000e-02  6.430000e-02  1.778205e+08  1.808342e+08  1.174475e+17  3.203952e+17  6.636855e+03
60  1.100000e+04  6.430000e-02  6.430000e-02  1.808342e+08  1.838479e+08  1.149335e+17  2.984392e+17  6.637903e+03
61  1.100000e+04  6.430000e-02  6.430000e-02  1.838479e+08  1.868616e+08  1.124195e+17  2.764833e+17  6.638950e+03
62  1.100000e+04  6.430000e-02  6.430000e-02  1.868616e+08  1.898753e+08  1.099054e+17  2.545274e+17  6.639998e+03
63  1.100000e+04  6.430000e-02  6.430000e-02  1.898753e+08  1.928890e+08  1.073914e+17  2.325716e+17  6.641045e+03
64  1.100000e+04  6.430000e-02  6.430000e-02  1.928890e+08  1.959027e+08  1.048774e+17  2.106159e+17  6.642093e+03
65  1.100000e+04  6.430000e-02  6.430000e-02  1.959027e+08  1.989163e+08  1.023542e+17  1.901999e+17  6.643135e+03
66  1.100000e+04  6.430000e-02  6.430000e-02  1.989163e+08  2.019300e+08  9.977177e+16  1.797433e+17  6.644145e+03
67  1.100000e+04  6.430000e-02  6.430000e-02  2.019300e+08  2.049436e+08  9.718932e+16  1.692867e+17  6.645155e+03
68  1.100000e+04  6.430000e-02  6.430000e-02  2.049436e+08  2.079572e+08  9.460688e+16  1.588301e+17  6.646165e+03
69  1.100000e+04  6.430000e-02  6.430000e-02  2.079572e+08  2.109709e+08  9.202446e+16  1.483736e+17  6.647176e+03
70  1.100000e+04  6.430000e-02  6.430000e-02  2.109709e+08  2.139845e+08  8.944204e+16  1.379171e+17  6.648186e+03
71  1.100000e+04  6.430000e-02  6.430000e-02  2.139845e+08  2.169980e+08  8.685963e+16  1.274606e+17  6.649196e+03
72  1.100000e+04  6.430000e-02  6.430000e-02  2.169980e+08  2.200116e+08  8.427723e+16  1.170042e+17  6.650206e+03
73  1.100000e+04  6.430000e-02  6.430000e-02  2.200116e+08  2.230252e+08  8.169484e+16  1.065478e+17  6.651216e+03
74  1.100000e+04  6.430000e-02  6.430000e-02  2.230252e+08  2.260388e+08  7.918508e+16  9.715425e+16  6.652266e+03
75  1.100000e+04  6.430000e-02  6.430000e-02  2.260388e+08  2.290523e+08  7.692745e+16  9.144996e+16  6.653455e+03
76  1.100000e+04  6.430000e-02  6.430000e-02  2.290523e+08  2.320658e+08  7.466982e+16  8.574570e+16  6.654644e+03
77  1.100000e+04  6.430000e-02  6.430000e-02  2.320658e+08  2.350793e+08  7.241220e+16  8.004146e+16  6.655833e+03
78  1.100000e+04  6.430000e-02  6.430000e-02  2.350793e+08  2.380929e+08  7.015459e+16  7.433725e+16  6.657022e+03
79  1.100000e+04  6.430000e-02  6.430000e-02  2.380929e+08  2.411063e+08  6.789700e+16  6.863306e+16  6.658211e+03
80  1.100000e+04  6.430000e-02  6.430000e-02  2.411063e+08  2.441198e+08  6.563941e+16  6.292889e+16  6.659400e+03
81  1.100000e+04  6.430000e-02  6.430000e-02  2.441198e+08  2.471333e+08  6.353205e+16  5.833828e+16  6.660733e+03
82  1.100000e+04  6.430000e-02  6.430000e-02  2.471333e+08  2.501468e+08  6.157779e+16  5.488236e+16  6.662214e+03
83  1.100000e+04  6.430000e-02  6.430000e-02  2.501468e+08  2.531602e+08  5.962353e+16  5.142645e+16  6.663694e+03
84  1.100000e+04  6.430000e-02  6.430000e-02  2.531602e+08  2.561736e+08  5.766928e+16  4.797056e+16  6.665175e+03
85  1.100000e+04  6.430000e-02  6.430000e-02  2.561736e+08  2.591870e+08  5.571504e+16  4.451469e+16  6.666655e+03
86  1.100000e+04  6.430000e-02  6.430000e-02  2.591870e+08  2.622004e+08  5.388653e+16  4.189702e+16  6.668373e+03
87  1.100000e+04  6.430000e-02  6.430000e-02  2.622004e+08  2.652138e+08  5.209619e+16  3.953378e+16  6.670164e+03
88  1.100000e+04  6.430000e-02  6.430000e-02  2.652138e+08  2.682272e+08  5.030586e+16  3.717054e+16  6.671954e+03
89  1.100000e+04  6.430000e-02  6.430000e-02  2.682272e+08  2.712406e+08  4.851554e+16  3.480732e+16  6.673744e+03
90  1.100000e+04  6.430000e-02  6.430000e-02  2.712406e+08  2.742539e+08  4.587673e+16  4.587673e+13  9.405036e+03
91  1.100000e+04  6.430000e-02  6.430000e-02  2.742539e+08  2.772672e+08  2.195291e+16  2.195291e+13  1.947106e+04
92  1.100000e+04  6.430000e-02  6.430000e-02  2.772672e+08  2.802806e+08  1.153526e+16  1.153526e+13  3.687266e+04
93  1.100000e+04  6.430000e-02  6.430000e-02  2.802806e+08  2.832939e+08  6.897770e+15  6.897770e+12  6.147997e+04
94  1.100000e+04  6.430000e-02  6.430000e-02  2.832939e+08  2.863071e+08  4.545664e+15  4.545664e+12  9.310944e+04
95  1.100000e+04  6.430000e-02  6.430000e-02  2.863071e+08  2.893204e+08  3.213510e+15  3.213510e+12  1.315251e+05
96  1.100000e+04  6.430000e-02  6.430000e-02  2.893204e+08  2.923337e+08  2.392989e+15  2.392989e+12  1.764405e+05
97  1.100000e+04  6.430000e-02  6.430000e-02  2.923337e+08  2.953469e+08  1.854257e+15  1.854257e+12  2.275206e+05
98  1.100000e+04  6.430000e-02  6.430000e-02  2.953469e+08  2.983601e+08  1.482538e+15  1.482538e+12  2.843846e+05
99  1.100000e+04  6.430000e-02  6.430000e-02  2.983601e+08  3.013733e+08  1.215750e+15  1.215750e+12  3.466083e+05
100  1.100000e+04  6.430000e-02  6.430000e-02  3.013733e+08  3.043865e+08  1.018068e+15  1.018068e+12  4.137278e+05
101  1.100000e+04  6.430000e-02  6.430000e-02  3.043865e+08  3.073997e+08  8.676996e+14  8.676996e+11  4.852426e+05
102  1.100000e+04  6.430000e-02  6.430000e-02  3.073997e+08  3.104129e+08  7.507904e+14  7.507904e+11  5.606195e+05
103  1.100000e+04  6.430000e-02  6.430000e-02  3.104129e+08  3.134260e+08  6.582041e+14  6.582041e+11  6.392965e+05
104  1.100000e+04  6.430000e-02  6.430000e-02  3.134260e+08  3.164391e+08  5.837223e+14  5.837223e+11  7.206869e+05
105  1.100000e+04  6.430000e-02  6.430000e-02  3.164391e+08  3.194522e+08  5.229966e+14  5.229966e+11  8.041841e+05
106  1.100000e+04  6.430000e-02  6.430000e-02  3.194522e+08  3.224653e+08  4.729145e+14  4.729145e+11  8.891654e+05
107  1.100000e+04  6.430000e-02  6.430000e-02  3.224653e+08  3.254784e+08  4.312017e+14  4.312017e+11  9.749974e+05
108  1.100000e+04  6.430000e-02  6.430000e-02  3.254784e+08  3.284915e+08  3.961662e+14  3.961662e+11  1.061040e+06
109  1.100000e+04  6.430000e-02  6.430000e-02  3.284915e+08  3.315045e+08  3.665290e+14  3.665290e+11  1.146652e+06
110  1.100000e+04  6.430000e-02  6.430000e-02  3.315045e+08  3.345175e+08  3.413097e+14  3.413097e+11  1.231195e+06
111  1.100000e+04  6.430000e-02  6.430000e-02  3.345175e+08  3.375305e+08  3.197473e+14  3.197473e+11  1.314040e+06
112  1.100000e+04  6.430000e-02  6.430000e-02  3.375305e+08  3.405435e+08  3.012445e+14  3.012445e+11  1.394567e+06
113  1.100000e+04  6.430000e-02  6.430000e-02  3.405435e+08  3.435565e+08  2.853280e+14  2.853280e+11  1.472178e+06
114  1.100000e+04  6.430000e-02  6.430000e-02  3.435565e+08  3.465695e+08  2.716198e+14  2.716198e+11  1.546294e+06
115  1.100000e+04  6.430000e-02  6.430000e-02  3.465695e+08  3.495824e+08  2.598160e+14  2.598160e+11  1.616362e+06
116  1.100000e+04  6.430000e-02  6.430000e-02  3.495824e+08  3.525953e+08  2.496707e+14  2.496707e+11  1.681860e+06
117  1.100000e+04  6.430000e-02  6.430000e-02  3.525953e+08  3.556082e+08  2.409844e+14  2.409844e+11  1.742300e+06
118  1.100000e+04  6.430000e-02  6.430000e-02  3.556082e+08  3.586211e+08  2.335951e+14  2.335951e+11  1.797231e+06
119  1.100000e+04  6.430000e-02  6.430000e-02  3.586211e+08  3.616339e+08  2.273712e+14  2.273712e+11  1.846245e+06
120  1.100000e+04  6.430000e-02  6.430000e-02  3.616339e+08  3.646468e+08  2.222063e+14  2.222063e+11  1.888976e+06
121  1.100000e+04  6.430000e-02  6.430000e-02  3.646468e+08  3.676596e+08  2.180154e+14  2.180154e+11  1.925106e+06
122  1.100000e+04  6.430000e-02  6.430000e-02  3.676596e+08  3.706724e+08  2.147314e+14  2.147314e+11  1.954364e+06
123  1.100000e+04  6.430000e-02  6.430000e-02  3.706724e+08  3.736852e+08  2.123032e+14  2.123032e+11  1.976535e+06
124  1.100000e+04  6.430000e-02  6.430000e-02  3.736852e+08  3.766979e+08  2.106936e+14  2.106936e+11  1.991452e+06
125  1.100000e+04  6.430000e-02  6.430000e-02  3.766979e+08  3.797107e+08  2.098785e+14  2.098785e+11  1.999004e+06
126  1.100000e+04  6.430000e-02  6.430000e-02  3.797107e+08  3.827234e+08  2.097548e+14  2.097548e+11  2.000000e+06
127  1.100000e+04  6.430000e-02  6.430000e-02  3.827234e+08  3.857361e+08  2.097357e+14  2.097357e+11  2.000000e+06
128  1.100000e+04  6.430000e-02  6.430000e-02  3.857361e+08  3.887488e+08  2.097165e+14  2.097165e+11  2.000000e+06
129  1.100000e+04  6.430000e-02  6.430000e-02  3.887488e+08  3.917614e+08  2.096974e+14  2.096974e+11  2.000000e+06
130  1.100000e+04  6.430000e-02  6.430000e-02  3.917614e+08  3.947741e+08  2.096783e+14  2.096783e+11  2.000000e+06
131  1.100000e+04  6.430000e-02  6.430000e-02  3.947741e+08  3.977867e+08  2.096591e+14  2.096591e+11  2.000000e+06
132  1.100000e+04  6.430000e-02  6.430000e-02  3.977867e+08  4.007993e+08  2.096400e+14  2.096400e+11  2.000000e+06
133  1.100000e+04  6.430000e-02  6.430000e-02  4.007993e+08  4.038119e+08  2.096209e+14  2.096209e+11  2.000000e+06
134  1.100000e+04  6.430000e-02  6.430000e-02  4.038119e+08  4.068244e+08  2.096018e+14  2.096018e+11  2.000000e+06
135  1.100000e+04  6.430000e-02  6.430000e-02  4.068244e+08  4.098369e+08  2.095826e+14  2.095826e+11  2.000000e+06
136  1.100000e+04  6.430000e-02  6.430000e-02  4.098369e+08  4.128494e+08  2.095635e+14  2.095635e+11  2.000000e+06
137  1.166000e+04  6.430000e-02  6.430000e-02  4.128494e+08  4.160427e+08  2.095438e+14  2.095438e+11  2.000000e+06
138  1.235960e+04  6.430000e-02  6.430000e-02  4.160427e+08  4.194275e+08  2.095229e+14  2.095229e+11  2.000000e+06
139  1.310118e+04  6.430000e-02  6.430000e-02  4.194275e+08  4.230153e+08  2.095008e+14  2.095008e+11  2.000000e+06
140  1.388725e+04  6.430000e-02  6.430000e-02  4.230153e+08  4.268184e+08  2.094774e+14  2.094774e+11  2.000000e+06
141  1.472048e+04  6.430000e-02  6.430000e-02  4.268184e+08  4.308497e+08  2.094525e+14  2.094525e+11  2.000000e+06
142  1.560371e+04  6.430000e-02  6.430000e-02  4.308497e+08  4.351228e+08  2.094262e+14  2.094262e+11  2.000000e+06
143  1.653993e+04  6.430000e-02  6.430000e-02  4.351228e+08  4.396522e+08  2.093983e+14  2.093983e+11  2.000000e+06
144  1.753233e+04  6.430000e-02  6.430000e-02  4.396522e+08  4.444533e+08  2.093687e+14  2.093687e+11  2.000000e+06
145  1.858427e+04  6.430000e-02  6.430000e-02  4.444533e+08  4.495424e+08  2.093373e+14  2.093373e+11  2.000000e+06
146  1.969932e+04  6.430000e-02  6.430000e-02  4.495424e+08  4.549368e+08  2.093041e+14  2.093041e+11  2.000000e+06
147  2.088128e+04  6.430000e-02  6.430000e-02  4.549368e+08  4.606548e+08  2.092689e+14  2.092689e+11  2.000000e+06
148  2.213416e+04  6.430000e-02  6.430000e-02  4.606548e+08  4.667157e+08  2.092316e+14  2.092316e+11  2.000000e+06
149  2.346221e+04  6.430000e-02  6.430000e-02  4.667157e+08  4.731402e+08  2.091920e+14  2.091920e+11  2.000000e+06
150  2.486994e+04  6.430000e-02  6.430000e-02  4.731402e+08  4.799500e+08  2.091501e+14  2.091501e+11  2.000000e+06
151  2.636214e+04  6.430000e-02  6.430000e-02  4.799500e+08  4.871683e+08  2.091057e+14  2.091057e+11  2.000000e+06
152  2.794387e+04  6.430000e-02  6.430000e-02  4.871683e+08  4.948196e+08  2.090586e+14  2.090586e+11  2.000000e+06
153  2.962050e+04  6.430000e-02  6.430000e-02  4.948196e+08  5.029297e+08  2.090087e+14  2.090087e+11  2.000000e+06
154  3.139773e+04  6.430000e-02  6.430000e-02  5.029297e+08  5.115262e+08  2.089558e+14  2.089558e+11  2.000000e+06
155  3.328159e+04  6.430000e-02  6.430000e-02  5.115262e+08  5.206382e+08  2.088998e+14  2.088998e+11  2.000000e+06
156  3.527849e+04  6.430000e-02  6.430000e-02  5.206382e+08  5.302968e+08  2.088404e+14  2.088404e+11  2.000000e+06
157  3.739520e+04  6.430000e-02  6.430000e-02  5.302968e+08  5.405345e+08  2.087775e+14  2.087775e+11  2.000000e+06
158  3.963891e+04  6.430000e-02  6.430000e-02  5.405345e+08  5.513861e+08  2.087108e+14  2.087108e+11  2.000000e+06
159  4.201725e+04  6.430000e-02  6.430000e-02  5.513861e+08  5.628883e+08  2.086402e+14  2.086402e+11  2.000000e+06
160  4.453828e+04  6.430000e-02  6.430000e-02  5.628883e+08  5.750803e+08  2.085654e+14  2.085654e+11  2.000000e+06
161  4.721058e+04  6.430000e-02  6.430000e-02  5.750803e+08  5.880032e+08  2.084860e+14  2.084860e+11  2.000000e+06
162  5.004321e+04  6.430000e-02  6.430000e-02  5.880032e+08  6.017008e+08  2.084020e+14  2.084020e+11  2.000000e+06
163  5.304581e+04  6.430000e-02  6.430000e-02  6.017008e+08  6.162196e+08  2.083130e+14  2.083130e+11  2.000000e+06
164  5.622855e+04  6.430000e-02  6.430000e-02  6.162196e+08  6.316087e+08  2.082187e+14  2.082187e+11  2.000000e+06
165  5.960227e+04  6.430000e-02  6.430000e-02  6.316087e+08  6.479202e+08  2.081187e+14  2.081187e+11  2.000000e+06
166  6.317840e+04  6.430000e-02  6.430000e-02  6.479202e+08  6.652093e+08  2.080129e+14  2.080129e+11  2.000000e+06
167  6.696911e+04  6.430000e-02  6.430000e-02  6.652093e+08  6.835344e+08  2.079007e+14  2.079007e+11  2.000000e+06
168  7.098725e+04  6.430000e-02  6.430000e-02  6.835344e+08  7.029576e+08  2.077819e+14  2.077819e+11  2.000000e+06
169  7.524649e+04  6.430000e-02  6.430000e-02  7.029576e+08  7.235445e+08  2.076561e+14  2.076561e+11  2.000000e+06
170  7.976128e+04  6.430000e-02  6.430000e-02  7.235445e+08  7.453646e+08  2.075228e+14  2.075228e+11  2.000000e+06
171  8.454695e+04  6.430000e-02  6.430000e-02  7.453646e+08  7.684916e+08  2.073816e+14  2.073816e+11  2.000000e+06
172  8.961977e+04  6.430000e-02  6.430000e-02  7.684916e+08  7.930037e+08  2.072320e+14  2.072320e+11  2.000000e+06
173  9.499696e+04  6.430000e-02  6.430000e-02  7.930037e+08  8.189834e+08  2.070736e+14  2.070736e+11  2.000000e+06
174  1.006968e+05  6.430000e-02  6.430000e-02  8.189834e+08  8.465184e+08  2.069059e+14  2.069059e+11  2.000000e+06
175  1.067386e+05  6.430000e-02  6.430000e-02  8.465184e+08  8.757013e+08  2.067283e+14  2.067283e+11  2.000000e+06
176  1.131429e+05  6.430000e-02  6.430000e-02  8.757013e+08  9.066304e+08  2.065402e+14  2.065402e+11  2.000000e+06
177  1.199315e+05  6.430000e-02  6.430000e-02  9.066304e+08  9.394098e+08  2.063410e+14  2.063410e+11  2.000000e+06
178  1.271274e+05  6.430000e-02  6.430000e-02  9.394098e+08  9.741494e+08  2.061302e+14  2.061302e+11  2.000000e+06
179  1.347550e+05  6.430000e-02  6.430000e-02  9.741494e+08  1.010966e+09  2.059070e+14  2.059070e+11  2.000000e+06
180  1.428403e+05  6.430000e-02  6.430000e-02  1.010966e+09  1.049982e+09  2.056707e+14  2.056707e+11  2.000000e+06
181  1.514107e+05  6.430000e-02  6.430000e-02  1.049982e+09  1.091330e+09  2.054206e+14  2.054206e+11  2.000000e+06
182  1.604954e+05  6.430000e-02  6.430000e-02  1.091330e+09  1.135146e+09  2.051558e+14  2.051558e+11  2.000000e+06
183  1.701251e+05  6.430000e-02  6.430000e-02  1.135146e+09  1.181577e+09  2.048757e+14  2.048757e+11  2.000000e+06
184  1.803326e+05  6.430000e-02  6.430000e-02  1.181577e+09  1.230778e+09  2.045793e+14  2.045793e+11  2.000000e+06
185  1.911525e+05  6.430000e-02  6.430000e-02  1.230778e+09  1.282911e+09  2.042656e+14  2.042656e+11  2.000000e+06
186  2.026217e+05  6.430000e-02  6.430000e-02  1.282911e+09  1.338150e+09  2.039338e+14  2.039338e+11  2.000000e+06
187  2.147790e+05  6.430000e-02  6.430000e-02  1.338150e+09  1.396677e+09  2.035829e+14  2.035829e+11  2.000000e+06
188  2.276657e+05  6.430000e-02  6.430000e-02  1.396677e+09  1.458685e+09  2.032117e+14  2.032117e+11  2.000000e+06
189  2.413257e+05  6.430000e-02  6.430000e-02  1.458685e+09  1.524377e+09  2.028192e+14  2.028192e+11  2.000000e+06
190  2.558052e+05  6.430000e-02  6.430000e-02  1.524377e+09  1.593968e+09  2.024042e+14  2.024042e+11  2.000000e+06
191  2.711535e+05  6.430000e-02  6.430000e-02  1.593968e+09  1.667685e+09  2.019656e+14  2.019656e+11  2.000000e+06
192  2.874227e+05  6.430000e-02  6.430000e-02  1.667685e+09  1.745765e+09  2.015020e+14  2.015020e+11  2.000000e+06
193  3.046681e+05  6.430000e-02  6.430000e-02  1.745765e+09  1.828462e+09  2.010122e+14  2.010122e+11  2.000000e+06
194  3.229482e+05  6.430000e-02  6.430000e-02  1.828462e+09  1.916038e+09  2.004948e+14  2.004948e+11  2.000000e+06
195  3.423251e+05  6.430000e-02  6.430000e-02  1.916038e+09  2.008774e+09  1.999484e+14  1.999484e+11  2.000000e+06
196  3.628646e+05  6.430000e-02  6.430000e-02  2.008774e+09  2.106961e+09  1.993714e+14  1.993714e+11  2.000000e+06
197  3.846365e+05  6.430000e-02  6.430000e-02  2.106961e+09  2.210906e+09  1.987625e+14  1.987625e+11  2.000000e+06
198  4.000000e+05  6.430000e-02  6.430000e-02  2.210906e+09  2.318851e+09  1.981262e+14  1.981262e+11  2.000000e+06
199  4.000000e+05  6.430000e-02  6.430000e-02  2.318851e+09  2.426633e+09  1.974804e+14  1.974804e+11  2.000000e+06
200  4.000000e+05  6.430000e-02  6.430000e-02  2.426633e+09  2.534245e+09  1.968379e+14  1.968379e+11  2.000000e+06
201  4.000000e+05  6.430000e-02  6.430000e-02  2.534245e+09  2.641678e+09  1.961984e+14  1.961984e+11  2.000000e+06
202  4.000000e+05  6.430000e-02  6.430000e-02  2.641678e+09  2.748927e+09  1.955622e+14  1.955622e+11  2.000000e+06
