# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=64.0 Mm, apex_T=2.00 MK, footpoint |B|=643.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=676
g_si=274.0
B_outer_T=6.430000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=6.400000e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
26  1.100000e+04  6.430000e-02  6.430000e-02  7.836336e+07  8.137728e+07  1.503355e+17  3.783014e+18  6.596835e+03
27  1.100000e+04  6.430000e-02  6.430000e-02  8.137728e+07  8.439120e+07  1.485653e+17  3.525428e+18  6.598788e+03
28  1.100000e+04  6.430000e-02  6.430000e-02  8.439120e+07  8.740511e+07  1.479986e+17  3.329767e+18  6.600121e+03
29  1.100000e+04  6.430000e-02  6.430000e-02  8.740511e+07  9.041901e+07  1.474320e+17  3.134106e+18  6.601454e+03
30  1.100000e+04  6.430000e-02  6.430000e-02  9.041901e+07  9.343291e+07  1.468653e+17  2.938446e+18  6.602787e+03
31  1.100000e+04  6.430000e-02  6.430000e-02  9.343291e+07  9.644680e+07  1.462987e+17  2.742786e+18  6.604121e+03
32  1.100000e+04  6.430000e-02  6.430000e-02  9.644680e+07  9.946068e+07  1.457321e+17  2.547127e+18  6.605454e+03
33  1.100000e+04  6.430000e-02  6.430000e-02  9.946068e+07  1.024746e+08  1.451654e+17  2.351468e+18  6.606787e+03
34  1.100000e+04  6.430000e-02  6.430000e-02  1.024746e+08  1.054884e+08  1.445988e+17  2.155810e+18  6.608121e+03
35  1.100000e+04  6.430000e-02  6.430000e-02  1.054884e+08  1.085023e+08  1.440321e+17  1.960152e+18  6.609454e+03
36  1.100000e+04  6.430000e-02  6.430000e-02  1.085023e+08  1.115161e+08  1.437202e+17  1.822282e+18  6.610692e+03
37  1.100000e+04  6.430000e-02  6.430000e-02  1.115161e+08  1.145300e+08  1.435849e+17  1.724513e+18  6.611864e+03
38  1.100000e+04  6.430000e-02  6.430000e-02  1.145300e+08  1.175438e+08  1.434497e+17  1.626745e+18  6.613036e+03
39  1.100000e+04  6.430000e-02  6.430000e-02  1.175438e+08  1.205577e+08  1.433144e+17  1.528976e+18  6.614208e+03
40  1.100000e+04  6.430000e-02  6.430000e-02  1.205577e+08  1.235715e+08  1.431792e+17  1.431208e+18  6.615380e+03
41  1.100000e+04  6.430000e-02  6.430000e-02  1.235715e+08  1.265853e+08  1.430440e+17  1.333441e+18  6.616552e+03
42  1.100000e+04  6.430000e-02  6.430000e-02  1.265853e+08  1.295991e+08  1.429087e+17  1.235673e+18  6.617724e+03
43  1.100000e+04  6.430000e-02  6.430000e-02  1.295991e+08  1.326129e+08  1.427735e+17  1.137906e+18  6.618896e+03
44  1.100000e+04  6.430000e-02  6.430000e-02  1.326129e+08  1.356267e+08  1.426383e+17  1.040139e+18  6.620068e+03
45  1.100000e+04  6.430000e-02  6.430000e-02  1.356267e+08  1.386404e+08  1.425030e+17  9.423725e+17  6.621240e+03
46  1.100000e+04  6.430000e-02  6.430000e-02  1.386404e+08  1.416542e+08  1.423678e+17  8.446063e+17  6.622413e+03
47  1.100000e+04  6.430000e-02  6.430000e-02  1.416542e+08  1.446680e+08  1.414178e+17  7.732953e+17  6.623566e+03
48  1.100000e+04  6.430000e-02  6.430000e-02  1.446680e+08  1.476817e+08  1.396488e+17  7.285733e+17  6.624699e+03
49  1.100000e+04  6.430000e-02  6.430000e-02  1.476817e+08  1.506954e+08  1.378799e+17  6.838515e+17  6.625833e+03
50  1.100000e+04  6.430000e-02  6.430000e-02  1.506954e+08  1.537091e+08  1.361110e+17  6.391298e+17  6.626967e+03
51  1.100000e+04  6.430000e-02  6.430000e-02  1.537091e+08  1.567229e+08  1.343421e+17  5.944082e+17  6.628101e+03
52  1.100000e+04  6.430000e-02  6.430000e-02  1.567229e+08  1.597365e+08  1.325732e+17  5.496869e+17  6.629235e+03
53  1.100000e+04  6.430000e-02  6.430000e-02  1.597365e+08  1.627502e+08  1.308043e+17  5.049657e+17  6.630369e+03
54  1.100000e+04  6.430000e-02  6.430000e-02  1.627502e+08  1.657639e+08  1.290354e+17  4.602447e+17  6.631503e+03
55  1.100000e+04  6.430000e-02  6.430000e-02  1.657639e+08  1.687776e+08  1.272666e+17  4.155238e+17  6.632637e+03
56  1.100000e+04  6.430000e-02  6.430000e-02  1.687776e+08  1.717912e+08  1.249912e+17  3.862767e+17  6.633712e+03
57  1.100000e+04  6.430000e-02  6.430000e-02  1.717912e+08  1.748049e+08  1.224772e+17  3.643212e+17  6.634759e+03
58  1.100000e+04  6.430000e-02  6.430000e-02  1.748049e+08  1.778185e+08  1.199633e+17  3.423658e+17  6.635807e+03
59  1.100000e+04  6.430000e-02  6.430000e-02  1.778185e+08  1.808321e+08  1.174493e+17  3.204105e+17  6.636854e+03
60  1.100000e+04  6.430000e-02  6.430000e-02  1.808321e+08  1.838457e+08  1.149353e+17  2.984553e+17  6.637902e+03
61  1.100000e+04  6.430000e-02  6.430000e-02  1.838457e+08  1.868593e+08  1.124214e+17  2.765001e+17  6.638949e+03
62  1.100000e+04  6.430000e-02  6.430000e-02  1.868593e+08  1.898728e+08  1.099075e+17  2.545451e+17  6.639997e+03
63  1.100000e+04  6.430000e-02  6.430000e-02  1.898728e+08  1.928864e+08  1.073935e+17  2.325902e+17  6.641044e+03
64  1.100000e+04  6.430000e-02  6.430000e-02  1.928864e+08  1.958999e+08  1.048796e+17  2.106354e+17  6.642092e+03
65  1.100000e+04  6.430000e-02  6.430000e-02  1.958999e+08  1.989135e+08  1.023566e+17  1.902096e+17  6.643134e+03
66  1.100000e+04  6.430000e-02  6.430000e-02  1.989135e+08  2.019270e+08  9.977428e+16  1.797534e+17  6.644144e+03
67  1.100000e+04  6.430000e-02  6.430000e-02  2.019270e+08  2.049405e+08  9.719195e+16  1.692973e+17  6.645154e+03
68  1.100000e+04  6.430000e-02  6.430000e-02  2.049405e+08  2.079540e+08  9.460963e+16  1.588412e+17  6.646164e+03
69  1.100000e+04  6.430000e-02  6.430000e-02  2.079540e+08  2.109674e+08  9.202732e+16  1.483851e+17  6.647174e+03
70  1.100000e+04  6.430000e-02  6.430000e-02  2.109674e+08  2.139809e+08  8.944502e+16  1.379292e+17  6.648184e+03
71  1.100000e+04  6.430000e-02  6.430000e-02  2.139809e+08  2.169943e+08  8.686274e+16  1.274732e+17  6.649194e+03
72  1.100000e+04  6.430000e-02  6.430000e-02  2.169943e+08  2.200078e+08  8.428048e+16  1.170173e+17  6.650205e+03
73  1.100000e+04  6.430000e-02  6.430000e-02  2.200078e+08  2.230212e+08  8.169822e+16  1.065615e+17  6.651215e+03
74  1.100000e+04  6.430000e-02  6.430000e-02  2.230212e+08  2.260346e+08  7.918817e+16  9.716204e+16  6.652264e+03
75  1.100000e+04  6.430000e-02  6.430000e-02  2.260346e+08  2.290479e+08  7.693066e+16  9.145807e+16  6.653453e+03
76  1.100000e+04  6.430000e-02  6.430000e-02  2.290479e+08  2.320613e+08  7.467316e+16  8.575414e+16  6.654642e+03
77  1.100000e+04  6.430000e-02  6.430000e-02  2.320613e+08  2.350746e+08  7.241567e+16  8.005023e+16  6.655831e+03
78  1.100000e+04  6.430000e-02  6.430000e-02  2.350746e+08  2.380879e+08  7.015820e+16  7.434636e+16  6.657020e+03
79  1.100000e+04  6.430000e-02  6.430000e-02  2.380879e+08  2.411013e+08  6.790074e+16  6.864253e+16  6.658209e+03
80  1.100000e+04  6.430000e-02  6.430000e-02  2.411013e+08  2.441145e+08  6.564330e+16  6.293872e+16  6.659398e+03
81  1.100000e+04  6.430000e-02  6.430000e-02  2.441145e+08  2.471278e+08  6.353555e+16  5.834446e+16  6.660731e+03
82  1.100000e+04  6.430000e-02  6.430000e-02  2.471278e+08  2.501411e+08  6.158141e+16  5.488877e+16  6.662211e+03
83  1.100000e+04  6.430000e-02  6.430000e-02  2.501411e+08  2.531543e+08  5.962729e+16  5.143310e+16  6.663691e+03
84  1.100000e+04  6.430000e-02  6.430000e-02  2.531543e+08  2.561675e+08  5.767317e+16  4.797745e+16  6.665172e+03
85  1.100000e+04  6.430000e-02  6.430000e-02  2.561675e+08  2.591807e+08  5.571907e+16  4.452182e+16  6.666652e+03
86  1.100000e+04  6.430000e-02  6.430000e-02  2.591807e+08  2.621939e+08  5.389036e+16  4.190207e+16  6.668370e+03
87  1.100000e+04  6.430000e-02  6.430000e-02  2.621939e+08  2.652070e+08  5.210015e+16  3.953900e+16  6.670160e+03
88  1.100000e+04  6.430000e-02  6.430000e-02  2.652070e+08  2.682202e+08  5.030996e+16  3.717595e+16  6.671950e+03
89  1.100000e+04  6.430000e-02  6.430000e-02  2.682202e+08  2.712333e+08  4.851978e+16  3.481291e+16  6.673740e+03
90  1.100000e+04  6.430000e-02  6.430000e-02  2.712333e+08  2.742464e+08  4.595626e+16  4.595626e+13  9.389467e+03
91  1.100000e+04  6.430000e-02  6.430000e-02  2.742464e+08  2.772595e+08  2.199349e+16  2.199349e+13  1.943629e+04
92  1.100000e+04  6.430000e-02  6.430000e-02  2.772595e+08  2.802725e+08  1.155308e+16  1.155308e+13  3.681771e+04
93  1.100000e+04  6.430000e-02  6.430000e-02  2.802725e+08  2.832856e+08  6.906645e+15  6.906645e+12  6.140399e+04
94  1.100000e+04  6.430000e-02  6.430000e-02  2.832856e+08  2.862986e+08  4.550654e+15  4.550654e+12  9.301173e+04
95  1.100000e+04  6.430000e-02  6.430000e-02  2.862986e+08  2.893116e+08  3.216592e+15  3.216592e+12  1.314051e+05
96  1.100000e+04  6.430000e-02  6.430000e-02  2.893116e+08  2.923246e+08  2.395034e+15  2.395034e+12  1.762979e+05
97  1.100000e+04  6.430000e-02  6.430000e-02  2.923246e+08  2.953375e+08  1.855689e+15  1.855689e+12  2.273552e+05
98  1.100000e+04  6.430000e-02  6.430000e-02  2.953375e+08  2.983505e+08  1.483586e+15  1.483586e+12  2.841964e+05
99  1.100000e+04  6.430000e-02  6.430000e-02  2.983505e+08  3.013634e+08  1.216543e+15  1.216543e+12  3.463976e+05
100  1.100000e+04  6.430000e-02  6.430000e-02  3.013634e+08  3.043763e+08  1.018686e+15  1.018686e+12  4.134951e+05
101  1.100000e+04  6.430000e-02  6.430000e-02  3.043763e+08  3.073891e+08  8.681920e+14  8.681920e+11  4.849886e+05
102  1.100000e+04  6.430000e-02  6.430000e-02  3.073891e+08  3.104020e+08  7.511908e+14  7.511908e+11  5.603452e+05
103  1.100000e+04  6.430000e-02  6.430000e-02  3.104020e+08  3.134148e+08  6.585351e+14  6.585351e+11  6.390030e+05
104  1.100000e+04  6.430000e-02  6.430000e-02  3.134148e+08  3.164276e+08  5.839998e+14  5.839998e+11  7.203758e+05
105  1.100000e+04  6.430000e-02  6.430000e-02  3.164276e+08  3.194404e+08  5.232322e+14  5.232322e+11  8.038570e+05
106  1.100000e+04  6.430000e-02  6.430000e-02  3.194404e+08  3.224531e+08  4.731166e+14  4.731166e+11  8.888242e+05
107  1.100000e+04  6.430000e-02  6.430000e-02  3.224531e+08  3.254659e+08  4.313766e+14  4.313766e+11  9.746443e+05
108  1.100000e+04  6.430000e-02  6.430000e-02  3.254659e+08  3.284786e+08  3.963188e+14  3.963188e+11  1.060678e+06
109  1.100000e+04  6.430000e-02  6.430000e-02  3.284786e+08  3.314913e+08  3.666630e+14  3.666630e+11  1.146283e+06
110  1.100000e+04  6.430000e-02  6.430000e-02  3.314913e+08  3.345039e+08  3.414281e+14  3.414281e+11  1.230822e+06
111  1.100000e+04  6.430000e-02  6.430000e-02  3.345039e+08  3.375166e+08  3.198523e+14  3.198523e+11  1.313665e+06
112  1.100000e+04  6.430000e-02  6.430000e-02  3.375166e+08  3.405292e+08  3.013379e+14  3.013379e+11  1.394195e+06
113  1.100000e+04  6.430000e-02  6.430000e-02  3.405292e+08  3.435418e+08  2.854114e+14  2.854114e+11  1.471811e+06
114  1.100000e+04  6.430000e-02  6.430000e-02  3.435418e+08  3.465543e+08  2.716944e+14  2.716944e+11  1.545936e+06
115  1.100000e+04  6.430000e-02  6.430000e-02  3.465543e+08  3.495669e+08  2.598827e+14  2.598827e+11  1.616016e+06
116  1.100000e+04  6.430000e-02  6.430000e-02  3.495669e+08  3.525794e+08  2.497303e+14  2.497303e+11  1.681530e+06
117  1.100000e+04  6.430000e-02  6.430000e-02  3.525794e+08  3.555918e+08  2.410376e+14  2.410376e+11  1.741990e+06
118  1.100000e+04  6.430000e-02  6.430000e-02  3.555918e+08  3.586043e+08  2.336424e+14  2.336424e+11  1.796945e+06
119  1.100000e+04  6.430000e-02  6.430000e-02  3.586043e+08  3.616167e+08  2.274129e+14  2.274129e+11  1.845986e+06
120  1.100000e+04  6.430000e-02  6.430000e-02  3.616167e+08  3.646291e+08  2.222428e+14  2.222428e+11  1.888748e+06
121  1.100000e+04  6.430000e-02  6.430000e-02  3.646291e+08  3.676415e+08  2.180468e+14  2.180468e+11  1.924911e+06
122  1.100000e+04  6.430000e-02  6.430000e-02  3.676415e+08  3.706539e+08  2.147579e+14  2.147579e+11  1.954208e+06
123  1.100000e+04  6.430000e-02  6.430000e-02  3.706539e+08  3.736662e+08  2.123248e+14  2.123248e+11  1.976419e+06
124  1.100000e+04  6.430000e-02  6.430000e-02  3.736662e+08  3.766785e+08  2.107103e+14  2.107103e+11  1.991380e+06
125  1.100000e+04  6.430000e-02  6.430000e-02  3.766785e+08  3.796908e+08  2.098902e+14  2.098902e+11  1.998979e+06
126  1.100000e+04  6.430000e-02  6.430000e-02  3.796908e+08  3.827030e+08  2.097639e+14  2.097639e+11  2.000000e+06
127  1.100000e+04  6.430000e-02  6.430000e-02  3.827030e+08  3.857152e+08  2.097447e+14  2.097447e+11  2.000000e+06
128  1.100000e+04  6.430000e-02  6.430000e-02  3.857152e+08  3.887274e+08  2.097256e+14  2.097256e+11  2.000000e+06
129  1.100000e+04  6.430000e-02  6.430000e-02  3.887274e+08  3.917396e+08  2.097065e+14  2.097065e+11  2.000000e+06
130  1.100000e+04  6.430000e-02  6.430000e-02  3.917396e+08  3.947517e+08  2.096873e+14  2.096873e+11  2.000000e+06
131  1.100000e+04  6.430000e-02  6.430000e-02  3.947517e+08  3.977638e+08  2.096682e+14  2.096682e+11  2.000000e+06
132  1.100000e+04  6.430000e-02  6.430000e-02  3.977638e+08  4.007759e+08  2.096491e+14  2.096491e+11  2.000000e+06
133  1.100000e+04  6.430000e-02  6.430000e-02  4.007759e+08  4.037879e+08  2.096300e+14  2.096300e+11  2.000000e+06
134  1.100000e+04  6.430000e-02  6.430000e-02  4.037879e+08  4.067999e+08  2.096108e+14  2.096108e+11  2.000000e+06
135  1.100000e+04  6.430000e-02  6.430000e-02  4.067999e+08  4.098119e+08  2.095917e+14  2.095917e+11  2.000000e+06
136  1.100000e+04  6.430000e-02  6.430000e-02  4.098119e+08  4.128239e+08  2.095726e+14  2.095726e+11  2.000000e+06
137  1.166000e+04  6.430000e-02  6.430000e-02  4.128239e+08  4.160165e+08  2.095529e+14  2.095529e+11  2.000000e+06
138  1.235960e+04  6.430000e-02  6.430000e-02  4.160165e+08  4.194007e+08  2.095320e+14  2.095320e+11  2.000000e+06
139  1.310118e+04  6.430000e-02  6.430000e-02  4.194007e+08  4.229878e+08  2.095099e+14  2.095099e+11  2.000000e+06
140  1.388725e+04  6.430000e-02  6.430000e-02  4.229878e+08  4.267902e+08  2.094865e+14  2.094865e+11  2.000000e+06
141  1.472048e+04  6.430000e-02  6.430000e-02  4.267902e+08  4.308206e+08  2.094616e+14  2.094616e+11  2.000000e+06
142  1.560371e+04  6.430000e-02  6.430000e-02  4.308206e+08  4.350928e+08  2.094353e+14  2.094353e+11  2.000000e+06
143  1.653993e+04  6.430000e-02  6.430000e-02  4.350928e+08  4.396213e+08  2.094074e+14  2.094074e+11  2.000000e+06
144  1.753233e+04  6.430000e-02  6.430000e-02  4.396213e+08  4.444214e+08  2.093778e+14  2.093778e+11  2.000000e+06
145  1.858427e+04  6.430000e-02  6.430000e-02  4.444214e+08  4.495094e+08  2.093465e+14  2.093465e+11  2.000000e+06
146  1.969932e+04  6.430000e-02  6.430000e-02  4.495094e+08  4.549025e+08  2.093132e+14  2.093132e+11  2.000000e+06
147  2.088128e+04  6.430000e-02  6.430000e-02  4.549025e+08  4.606192e+08  2.092780e+14  2.092780e+11  2.000000e+06
148  2.213416e+04  6.430000e-02  6.430000e-02  4.606192e+08  4.666787e+08  2.092407e+14  2.092407e+11  2.000000e+06
149  2.346221e+04  6.430000e-02  6.430000e-02  4.666787e+08  4.731017e+08  2.092012e+14  2.092012e+11  2.000000e+06
150  2.486994e+04  6.430000e-02  6.430000e-02  4.731017e+08  4.799098e+08  2.091593e+14  2.091593e+11  2.000000e+06
151  2.636214e+04  6.430000e-02  6.430000e-02  4.799098e+08  4.871263e+08  2.091148e+14  2.091148e+11  2.000000e+06
152  2.794387e+04  6.430000e-02  6.430000e-02  4.871263e+08  4.947755e+08  2.090678e+14  2.090678e+11  2.000000e+06
153  2.962050e+04  6.430000e-02  6.430000e-02  4.947755e+08  5.028834e+08  2.090179e+14  2.090179e+11  2.000000e+06
154  3.139773e+04  6.430000e-02  6.430000e-02  5.028834e+08  5.114775e+08  2.089650e+14  2.089650e+11  2.000000e+06
155  3.328159e+04  6.430000e-02  6.430000e-02  5.114775e+08  5.205869e+08  2.089090e+14  2.089090e+11  2.000000e+06
156  3.527849e+04  6.430000e-02  6.430000e-02  5.205869e+08  5.302425e+08  2.088497e+14  2.088497e+11  2.000000e+06
157  3.739520e+04  6.430000e-02  6.430000e-02  5.302425e+08  5.404770e+08  2.087868e+14  2.087868e+11  2.000000e+06
158  3.963891e+04  6.430000e-02  6.430000e-02  5.404770e+08  5.513251e+08  2.087201e+14  2.087201e+11  2.000000e+06
159  4.201725e+04  6.430000e-02  6.430000e-02  5.513251e+08  5.628235e+08  2.086495e+14  2.086495e+11  2.000000e+06
160  4.453828e+04  6.430000e-02  6.430000e-02  5.628235e+08  5.750111e+08  2.085747e+14  2.085747e+11  2.000000e+06
161  4.721058e+04  6.430000e-02  6.430000e-02  5.750111e+08  5.879292e+08  2.084954e+14  2.084954e+11  2.000000e+06
162  5.004321e+04  6.430000e-02  6.430000e-02  5.879292e+08  6.016216e+08  2.084114e+14  2.084114e+11  2.000000e+06
163  5.304581e+04  6.430000e-02  6.430000e-02  6.016216e+08  6.161345e+08  2.083224e+14  2.083224e+11  2.000000e+06
164  5.622855e+04  6.430000e-02  6.430000e-02  6.161345e+08  6.315171e+08  2.082281e+14  2.082281e+11  2.000000e+06
165  5.960227e+04  6.430000e-02  6.430000e-02  6.315171e+08  6.478212e+08  2.081282e+14  2.081282e+11  2.000000e+06
166  6.317840e+04  6.430000e-02  6.430000e-02  6.478212e+08  6.651022e+08  2.080224e+14  2.080224e+11  2.000000e+06
167  6.696911e+04  6.430000e-02  6.430000e-02  6.651022e+08  6.834182e+08  2.079103e+14  2.079103e+11  2.000000e+06
168  7.098725e+04  6.430000e-02  6.430000e-02  6.834182e+08  7.028312e+08  2.077916e+14  2.077916e+11  2.000000e+06
169  7.524649e+04  6.430000e-02  6.430000e-02  7.028312e+08  7.234066e+08  2.076658e+14  2.076658e+11  2.000000e+06
170  7.976128e+04  6.430000e-02  6.430000e-02  7.234066e+08  7.452139e+08  2.075325e+14  2.075325e+11  2.000000e+06
171  8.454695e+04  6.430000e-02  6.430000e-02  7.452139e+08  7.683264e+08  2.073914e+14  2.073914e+11  2.000000e+06
172  8.961977e+04  6.430000e-02  6.430000e-02  7.683264e+08  7.928222e+08  2.072420e+14  2.072420e+11  2.000000e+06
173  9.499696e+04  6.430000e-02  6.430000e-02  7.928222e+08  8.187834e+08  2.070837e+14  2.070837e+11  2.000000e+06
174  1.006968e+05  6.430000e-02  6.430000e-02  8.187834e+08  8.462975e+08  2.069161e+14  2.069161e+11  2.000000e+06
175  1.067386e+05  6.430000e-02  6.430000e-02  8.462975e+08  8.754568e+08  2.067386e+14  2.067386e+11  2.000000e+06
176  1.131429e+05  6.430000e-02  6.430000e-02  8.754568e+08  9.063591e+08  2.065506e+14  2.065506e+11  2.000000e+06
177  1.199315e+05  6.430000e-02  6.430000e-02  9.063591e+08  9.391078e+08  2.063517e+14  2.063517e+11  2.000000e+06
178  1.271274e+05  6.430000e-02  6.430000e-02  9.391078e+08  9.738126e+08  2.061410e+14  2.061410e+11  2.000000e+06
179  1.347550e+05  6.430000e-02  6.430000e-02  9.738126e+08  1.010589e+09  2.059180e+14  2.059180e+11  2.000000e+06
180  1.428403e+05  6.430000e-02  6.430000e-02  1.010589e+09  1.049561e+09  2.056820e+14  2.056820e+11  2.000000e+06
181  1.514107e+05  6.430000e-02  6.430000e-02  1.049561e+09  1.090856e+09  2.054322e+14  2.054322e+11  2.000000e+06
182  1.604954e+05  6.430000e-02  6.430000e-02  1.090856e+09  1.134613e+09  2.051678e+14  2.051678e+11  2.000000e+06
183  1.701251e+05  6.430000e-02  6.430000e-02  1.134613e+09  1.180976e+09  2.048881e+14  2.048881e+11  2.000000e+06
184  1.803326e+05  6.430000e-02  6.430000e-02  1.180976e+09  1.230098e+09  2.045921e+14  2.045921e+11  2.000000e+06
185  1.911525e+05  6.430000e-02  6.430000e-02  1.230098e+09  1.282141e+09  2.042790e+14  2.042790e+11  2.000000e+06
186  2.026217e+05  6.430000e-02  6.430000e-02  1.282141e+09  1.337276e+09  2.039478e+14  2.039478e+11  2.000000e+06
187  2.147790e+05  6.430000e-02  6.430000e-02  1.337276e+09  1.395683e+09  2.035975e+14  2.035975e+11  2.000000e+06
188  2.276657e+05  6.430000e-02  6.430000e-02  1.395683e+09  1.457552e+09  2.032271e+14  2.032271e+11  2.000000e+06
189  2.413257e+05  6.430000e-02  6.430000e-02  1.457552e+09  1.523083e+09  2.028356e+14  2.028356e+11  2.000000e+06
190  2.558052e+05  6.430000e-02  6.430000e-02  1.523083e+09  1.592488e+09  2.024217e+14  2.024217e+11  2.000000e+06
191  2.711535e+05  6.430000e-02  6.430000e-02  1.592488e+09  1.665988e+09  2.019843e+14  2.019843e+11  2.000000e+06
192  2.874227e+05  6.430000e-02  6.430000e-02  1.665988e+09  1.743818e+09  2.015222e+14  2.015222e+11  2.000000e+06
193  3.046681e+05  6.430000e-02  6.430000e-02  1.743818e+09  1.826223e+09  2.010341e+14  2.010341e+11  2.000000e+06
194  3.229482e+05  6.430000e-02  6.430000e-02  1.826223e+09  1.913460e+09  2.005186e+14  2.005186e+11  2.000000e+06
195  3.423251e+05  6.430000e-02  6.430000e-02  1.913460e+09  2.005801e+09  1.999744e+14  1.999744e+11  2.000000e+06
196  3.628646e+05  6.430000e-02  6.430000e-02  2.005801e+09  2.103527e+09  1.994001e+14  1.994001e+11  2.000000e+06
197  3.846365e+05  6.430000e-02  6.430000e-02  2.103527e+09  2.206934e+09  1.987942e+14  1.987942e+11  2.000000e+06
198  4.000000e+05  6.430000e-02  6.430000e-02  2.206934e+09  2.314263e+09  1.981614e+14  1.981614e+11  2.000000e+06
199  4.000000e+05  6.430000e-02  6.430000e-02  2.314263e+09  2.421369e+09  1.975196e+14  1.975196e+11  2.000000e+06
200  4.000000e+05  6.430000e-02  6.430000e-02  2.421369e+09  2.528242e+09  1.968813e+14  1.968813e+11  2.000000e+06
201  4.000000e+05  6.430000e-02  6.430000e-02  2.528242e+09  2.634871e+09  1.962465e+14  1.962465e+11  2.000000e+06
202  4.000000e+05  6.430000e-02  6.430000e-02  2.634871e+09  2.741245e+09  1.956153e+14  1.956153e+11  2.000000e+06
