# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=110.0 Mm, apex_T=2.00 MK, footpoint |B|=643.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=906
g_si=274.0
B_outer_T=6.430000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=1.100000e+08

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
26  1.100000e+04  6.430000e-02  6.430000e-02  7.836378e+07  8.137776e+07  1.503350e+17  3.782962e+18  6.596835e+03
27  1.100000e+04  6.430000e-02  6.430000e-02  8.137776e+07  8.439173e+07  1.485652e+17  3.525396e+18  6.598788e+03
28  1.100000e+04  6.430000e-02  6.430000e-02  8.439173e+07  8.740570e+07  1.479985e+17  3.329731e+18  6.600121e+03
29  1.100000e+04  6.430000e-02  6.430000e-02  8.740570e+07  9.041967e+07  1.474319e+17  3.134066e+18  6.601454e+03
30  1.100000e+04  6.430000e-02  6.430000e-02  9.041967e+07  9.343363e+07  1.468652e+17  2.938402e+18  6.602788e+03
31  1.100000e+04  6.430000e-02  6.430000e-02  9.343363e+07  9.644759e+07  1.462986e+17  2.742737e+18  6.604121e+03
32  1.100000e+04  6.430000e-02  6.430000e-02  9.644759e+07  9.946155e+07  1.457319e+17  2.547073e+18  6.605454e+03
33  1.100000e+04  6.430000e-02  6.430000e-02  9.946155e+07  1.024755e+08  1.451652e+17  2.351409e+18  6.606788e+03
34  1.100000e+04  6.430000e-02  6.430000e-02  1.024755e+08  1.054895e+08  1.445986e+17  2.155745e+18  6.608121e+03
35  1.100000e+04  6.430000e-02  6.430000e-02  1.054895e+08  1.085034e+08  1.440319e+17  1.960081e+18  6.609454e+03
36  1.100000e+04  6.430000e-02  6.430000e-02  1.085034e+08  1.115174e+08  1.437201e+17  1.822244e+18  6.610692e+03
37  1.100000e+04  6.430000e-02  6.430000e-02  1.115174e+08  1.145313e+08  1.435849e+17  1.724472e+18  6.611864e+03
38  1.100000e+04  6.430000e-02  6.430000e-02  1.145313e+08  1.175453e+08  1.434496e+17  1.626700e+18  6.613037e+03
39  1.100000e+04  6.430000e-02  6.430000e-02  1.175453e+08  1.205592e+08  1.433144e+17  1.528928e+18  6.614209e+03
40  1.100000e+04  6.430000e-02  6.430000e-02  1.205592e+08  1.235731e+08  1.431791e+17  1.431156e+18  6.615381e+03
41  1.100000e+04  6.430000e-02  6.430000e-02  1.235731e+08  1.265871e+08  1.430439e+17  1.333384e+18  6.616553e+03
42  1.100000e+04  6.430000e-02  6.430000e-02  1.265871e+08  1.296010e+08  1.429086e+17  1.235613e+18  6.617725e+03
43  1.100000e+04  6.430000e-02  6.430000e-02  1.296010e+08  1.326149e+08  1.427734e+17  1.137841e+18  6.618897e+03
44  1.100000e+04  6.430000e-02  6.430000e-02  1.326149e+08  1.356289e+08  1.426382e+17  1.040070e+18  6.620069e+03
45  1.100000e+04  6.430000e-02  6.430000e-02  1.356289e+08  1.386428e+08  1.425029e+17  9.422985e+17  6.621241e+03
46  1.100000e+04  6.430000e-02  6.430000e-02  1.386428e+08  1.416567e+08  1.423677e+17  8.445273e+17  6.622413e+03
47  1.100000e+04  6.430000e-02  6.430000e-02  1.416567e+08  1.446706e+08  1.414162e+17  7.732568e+17  6.623567e+03
48  1.100000e+04  6.430000e-02  6.430000e-02  1.446706e+08  1.476845e+08  1.396472e+17  7.285323e+17  6.624700e+03
49  1.100000e+04  6.430000e-02  6.430000e-02  1.476845e+08  1.506985e+08  1.378782e+17  6.838079e+17  6.625834e+03
50  1.100000e+04  6.430000e-02  6.430000e-02  1.506985e+08  1.537124e+08  1.361092e+17  6.390835e+17  6.626968e+03
51  1.100000e+04  6.430000e-02  6.430000e-02  1.537124e+08  1.567263e+08  1.343402e+17  5.943591e+17  6.628102e+03
52  1.100000e+04  6.430000e-02  6.430000e-02  1.567263e+08  1.597402e+08  1.325712e+17  5.496349e+17  6.629236e+03
53  1.100000e+04  6.430000e-02  6.430000e-02  1.597402e+08  1.627540e+08  1.308021e+17  5.049106e+17  6.630370e+03
54  1.100000e+04  6.430000e-02  6.430000e-02  1.627540e+08  1.657679e+08  1.290331e+17  4.601865e+17  6.631504e+03
55  1.100000e+04  6.430000e-02  6.430000e-02  1.657679e+08  1.687818e+08  1.272641e+17  4.154624e+17  6.632638e+03
56  1.100000e+04  6.430000e-02  6.430000e-02  1.687818e+08  1.717957e+08  1.249876e+17  3.862449e+17  6.633714e+03
57  1.100000e+04  6.430000e-02  6.430000e-02  1.717957e+08  1.748096e+08  1.224734e+17  3.642876e+17  6.634761e+03
58  1.100000e+04  6.430000e-02  6.430000e-02  1.748096e+08  1.778235e+08  1.199592e+17  3.423305e+17  6.635809e+03
59  1.100000e+04  6.430000e-02  6.430000e-02  1.778235e+08  1.808373e+08  1.174450e+17  3.203733e+17  6.636856e+03
60  1.100000e+04  6.430000e-02  6.430000e-02  1.808373e+08  1.838512e+08  1.149309e+17  2.984162e+17  6.637904e+03
61  1.100000e+04  6.430000e-02  6.430000e-02  1.838512e+08  1.868650e+08  1.124167e+17  2.764591e+17  6.638951e+03
62  1.100000e+04  6.430000e-02  6.430000e-02  1.868650e+08  1.898789e+08  1.099025e+17  2.545020e+17  6.639999e+03
63  1.100000e+04  6.430000e-02  6.430000e-02  1.898789e+08  1.928928e+08  1.073884e+17  2.325450e+17  6.641047e+03
64  1.100000e+04  6.430000e-02  6.430000e-02  1.928928e+08  1.959066e+08  1.048742e+17  2.105880e+17  6.642094e+03
65  1.100000e+04  6.430000e-02  6.430000e-02  1.959066e+08  1.989204e+08  1.023508e+17  1.901860e+17  6.643137e+03
66  1.100000e+04  6.430000e-02  6.430000e-02  1.989204e+08  2.019343e+08  9.976817e+16  1.797287e+17  6.644147e+03
67  1.100000e+04  6.430000e-02  6.430000e-02  2.019343e+08  2.049481e+08  9.718556e+16  1.692714e+17  6.645157e+03
68  1.100000e+04  6.430000e-02  6.430000e-02  2.049481e+08  2.079619e+08  9.460295e+16  1.588142e+17  6.646167e+03
69  1.100000e+04  6.430000e-02  6.430000e-02  2.079619e+08  2.109757e+08  9.202035e+16  1.483569e+17  6.647177e+03
70  1.100000e+04  6.430000e-02  6.430000e-02  2.109757e+08  2.139896e+08  8.943775e+16  1.378997e+17  6.648187e+03
71  1.100000e+04  6.430000e-02  6.430000e-02  2.139896e+08  2.170034e+08  8.685516e+16  1.274425e+17  6.649197e+03
72  1.100000e+04  6.430000e-02  6.430000e-02  2.170034e+08  2.200172e+08  8.427257e+16  1.169853e+17  6.650208e+03
73  1.100000e+04  6.430000e-02  6.430000e-02  2.200172e+08  2.230310e+08  8.168998e+16  1.065281e+17  6.651218e+03
74  1.100000e+04  6.430000e-02  6.430000e-02  2.230310e+08  2.260448e+08  7.918066e+16  9.714308e+16  6.652268e+03
75  1.100000e+04  6.430000e-02  6.430000e-02  2.260448e+08  2.290586e+08  7.692285e+16  9.143834e+16  6.653457e+03
76  1.100000e+04  6.430000e-02  6.430000e-02  2.290586e+08  2.320723e+08  7.466504e+16  8.573361e+16  6.654646e+03
77  1.100000e+04  6.430000e-02  6.430000e-02  2.320723e+08  2.350861e+08  7.240723e+16  8.002889e+16  6.655836e+03
78  1.100000e+04  6.430000e-02  6.430000e-02  2.350861e+08  2.380999e+08  7.014942e+16  7.432419e+16  6.657025e+03
79  1.100000e+04  6.430000e-02  6.430000e-02  2.380999e+08  2.411137e+08  6.789163e+16  6.861949e+16  6.658214e+03
80  1.100000e+04  6.430000e-02  6.430000e-02  2.411137e+08  2.441274e+08  6.563383e+16  6.291481e+16  6.659403e+03
81  1.100000e+04  6.430000e-02  6.430000e-02  2.441274e+08  2.471412e+08  6.352704e+16  5.832943e+16  6.660737e+03
82  1.100000e+04  6.430000e-02  6.430000e-02  2.471412e+08  2.501549e+08  6.157259e+16  5.487317e+16  6.662218e+03
83  1.100000e+04  6.430000e-02  6.430000e-02  2.501549e+08  2.531687e+08  5.961814e+16  5.141693e+16  6.663698e+03
84  1.100000e+04  6.430000e-02  6.430000e-02  2.531687e+08  2.561824e+08  5.766370e+16  4.796069e+16  6.665179e+03
85  1.100000e+04  6.430000e-02  6.430000e-02  2.561824e+08  2.591961e+08  5.570925e+16  4.450446e+16  6.666660e+03
86  1.100000e+04  6.430000e-02  6.430000e-02  2.591961e+08  2.622098e+08  5.388105e+16  4.188978e+16  6.668379e+03
87  1.100000e+04  6.430000e-02  6.430000e-02  2.622098e+08  2.652236e+08  5.209051e+16  3.952628e+16  6.670169e+03
88  1.100000e+04  6.430000e-02  6.430000e-02  2.652236e+08  2.682373e+08  5.029999e+16  3.716278e+16  6.671960e+03
89  1.100000e+04  6.430000e-02  6.430000e-02  2.682373e+08  2.712510e+08  4.850947e+16  3.479929e+16  6.673751e+03
90  1.100000e+04  6.430000e-02  6.430000e-02  2.712510e+08  2.742647e+08  4.576279e+16  4.576279e+13  9.427431e+03
91  1.100000e+04  6.430000e-02  6.430000e-02  2.742647e+08  2.772783e+08  2.189490e+16  2.189490e+13  1.952098e+04
92  1.100000e+04  6.430000e-02  6.430000e-02  2.772783e+08  2.802920e+08  1.150977e+16  1.150977e+13  3.695151e+04
93  1.100000e+04  6.430000e-02  6.430000e-02  2.802920e+08  2.833057e+08  6.885076e+15  6.885076e+12  6.158898e+04
94  1.100000e+04  6.430000e-02  6.430000e-02  2.833057e+08  2.863194e+08  4.538523e+15  4.538523e+12  9.324961e+04
95  1.100000e+04  6.430000e-02  6.430000e-02  2.863194e+08  2.893330e+08  3.209098e+15  3.209098e+12  1.316972e+05
96  1.100000e+04  6.430000e-02  6.430000e-02  2.893330e+08  2.923467e+08  2.390063e+15  2.390063e+12  1.766450e+05
97  1.100000e+04  6.430000e-02  6.430000e-02  2.923467e+08  2.953603e+08  1.852206e+15  1.852206e+12  2.277578e+05
98  1.100000e+04  6.430000e-02  6.430000e-02  2.953603e+08  2.983740e+08  1.481038e+15  1.481038e+12  2.846544e+05
99  1.100000e+04  6.430000e-02  6.430000e-02  2.983740e+08  3.013876e+08  1.214614e+15  1.214614e+12  3.469103e+05
100  1.100000e+04  6.430000e-02  6.430000e-02  3.013876e+08  3.044012e+08  1.017184e+15  1.017184e+12  4.140614e+05
101  1.100000e+04  6.430000e-02  6.430000e-02  3.044012e+08  3.074148e+08  8.669943e+14  8.669943e+11  4.856067e+05
102  1.100000e+04  6.430000e-02  6.430000e-02  3.074148e+08  3.104285e+08  7.502169e+14  7.502169e+11  5.610128e+05
103  1.100000e+04  6.430000e-02  6.430000e-02  3.104285e+08  3.134421e+08  6.577300e+14  6.577300e+11  6.397172e+05
104  1.100000e+04  6.430000e-02  6.430000e-02  3.134421e+08  3.164557e+08  5.833247e+14  5.833247e+11  7.211330e+05
105  1.100000e+04  6.430000e-02  6.430000e-02  3.164557e+08  3.194692e+08  5.226591e+14  5.226591e+11  8.046531e+05
106  1.100000e+04  6.430000e-02  6.430000e-02  3.194692e+08  3.224828e+08  4.726250e+14  4.726250e+11  8.896545e+05
107  1.100000e+04  6.430000e-02  6.430000e-02  3.224828e+08  3.254964e+08  4.309511e+14  4.309511e+11  9.755035e+05
108  1.100000e+04  6.430000e-02  6.430000e-02  3.254964e+08  3.285099e+08  3.959476e+14  3.959476e+11  1.061560e+06
109  1.100000e+04  6.430000e-02  6.430000e-02  3.285099e+08  3.315235e+08  3.663370e+14  3.663370e+11  1.147182e+06
110  1.100000e+04  6.430000e-02  6.430000e-02  3.315235e+08  3.345370e+08  3.411402e+14  3.411402e+11  1.231731e+06
111  1.100000e+04  6.430000e-02  6.430000e-02  3.345370e+08  3.375506e+08  3.195969e+14  3.195969e+11  1.314576e+06
112  1.100000e+04  6.430000e-02  6.430000e-02  3.375506e+08  3.405641e+08  3.011105e+14  3.011105e+11  1.395101e+06
113  1.100000e+04  6.430000e-02  6.430000e-02  3.405641e+08  3.435776e+08  2.852084e+14  2.852084e+11  1.472704e+06
114  1.100000e+04  6.430000e-02  6.430000e-02  3.435776e+08  3.465911e+08  2.715129e+14  2.715129e+11  1.546807e+06
115  1.100000e+04  6.430000e-02  6.430000e-02  3.465911e+08  3.496047e+08  2.597203e+14  2.597203e+11  1.616857e+06
116  1.100000e+04  6.430000e-02  6.430000e-02  3.496047e+08  3.526181e+08  2.495851e+14  2.495851e+11  1.682332e+06
117  1.100000e+04  6.430000e-02  6.430000e-02  3.526181e+08  3.556316e+08  2.409081e+14  2.409081e+11  1.742743e+06
118  1.100000e+04  6.430000e-02  6.430000e-02  3.556316e+08  3.586451e+08  2.335273e+14  2.335273e+11  1.797641e+06
119  1.100000e+04  6.430000e-02  6.430000e-02  3.586451e+08  3.616586e+08  2.273114e+14  2.273114e+11  1.846616e+06
120  1.100000e+04  6.430000e-02  6.430000e-02  3.616586e+08  3.646720e+08  2.221541e+14  2.221541e+11  1.889303e+06
121  1.100000e+04  6.430000e-02  6.430000e-02  3.646720e+08  3.676855e+08  2.179704e+14  2.179704e+11  1.925383e+06
122  1.100000e+04  6.430000e-02  6.430000e-02  3.676855e+08  3.706989e+08  2.146935e+14  2.146935e+11  1.954588e+06
123  1.100000e+04  6.430000e-02  6.430000e-02  3.706989e+08  3.737124e+08  2.122722e+14  2.122722e+11  1.976700e+06
124  1.100000e+04  6.430000e-02  6.430000e-02  3.737124e+08  3.767258e+08  2.106697e+14  2.106697e+11  1.991554e+06
125  1.100000e+04  6.430000e-02  6.430000e-02  3.767258e+08  3.797392e+08  2.098617e+14  2.098617e+11  1.999040e+06
126  1.100000e+04  6.430000e-02  6.430000e-02  3.797392e+08  3.827526e+08  2.097418e+14  2.097418e+11  2.000000e+06
127  1.100000e+04  6.430000e-02  6.430000e-02  3.827526e+08  3.857660e+08  2.097226e+14  2.097226e+11  2.000000e+06
128  1.100000e+04  6.430000e-02  6.430000e-02  3.857660e+08  3.887794e+08  2.097035e+14  2.097035e+11  2.000000e+06
129  1.100000e+04  6.430000e-02  6.430000e-02  3.887794e+08  3.917928e+08  2.096843e+14  2.096843e+11  2.000000e+06
130  1.100000e+04  6.430000e-02  6.430000e-02  3.917928e+08  3.948061e+08  2.096652e+14  2.096652e+11  2.000000e+06
131  1.100000e+04  6.430000e-02  6.430000e-02  3.948061e+08  3.978195e+08  2.096461e+14  2.096461e+11  2.000000e+06
132  1.100000e+04  6.430000e-02  6.430000e-02  3.978195e+08  4.008328e+08  2.096269e+14  2.096269e+11  2.000000e+06
133  1.100000e+04  6.430000e-02  6.430000e-02  4.008328e+08  4.038462e+08  2.096078e+14  2.096078e+11  2.000000e+06
134  1.100000e+04  6.430000e-02  6.430000e-02  4.038462e+08  4.068595e+08  2.095887e+14  2.095887e+11  2.000000e+06
135  1.100000e+04  6.430000e-02  6.430000e-02  4.068595e+08  4.098728e+08  2.095696e+14  2.095696e+11  2.000000e+06
136  1.100000e+04  6.430000e-02  6.430000e-02  4.098728e+08  4.128861e+08  2.095504e+14  2.095504e+11  2.000000e+06
137  1.166000e+04  6.430000e-02  6.430000e-02  4.128861e+08  4.160802e+08  2.095307e+14  2.095307e+11  2.000000e+06
138  1.235960e+04  6.430000e-02  6.430000e-02  4.160802e+08  4.194660e+08  2.095099e+14  2.095099e+11  2.000000e+06
139  1.310118e+04  6.430000e-02  6.430000e-02  4.194660e+08  4.230548e+08  2.094877e+14  2.094877e+11  2.000000e+06
140  1.388725e+04  6.430000e-02  6.430000e-02  4.230548e+08  4.268590e+08  2.094643e+14  2.094643e+11  2.000000e+06
141  1.472048e+04  6.430000e-02  6.430000e-02  4.268590e+08  4.308914e+08  2.094394e+14  2.094394e+11  2.000000e+06
142  1.560371e+04  6.430000e-02  6.430000e-02  4.308914e+08  4.351657e+08  2.094131e+14  2.094131e+11  2.000000e+06
143  1.653993e+04  6.430000e-02  6.430000e-02  4.351657e+08  4.396965e+08  2.093852e+14  2.093852e+11  2.000000e+06
144  1.753233e+04  6.430000e-02  6.430000e-02  4.396965e+08  4.444991e+08  2.093556e+14  2.093556e+11  2.000000e+06
145  1.858427e+04  6.430000e-02  6.430000e-02  4.444991e+08  4.495898e+08  2.093242e+14  2.093242e+11  2.000000e+06
146  1.969932e+04  6.430000e-02  6.430000e-02  4.495898e+08  4.549859e+08  2.092910e+14  2.092910e+11  2.000000e+06
147  2.088128e+04  6.430000e-02  6.430000e-02  4.549859e+08  4.607057e+08  2.092557e+14  2.092557e+11  2.000000e+06
148  2.213416e+04  6.430000e-02  6.430000e-02  4.607057e+08  4.667687e+08  2.092184e+14  2.092184e+11  2.000000e+06
149  2.346221e+04  6.430000e-02  6.430000e-02  4.667687e+08  4.731954e+08  2.091788e+14  2.091788e+11  2.000000e+06
150  2.486994e+04  6.430000e-02  6.430000e-02  4.731954e+08  4.800077e+08  2.091369e+14  2.091369e+11  2.000000e+06
151  2.636214e+04  6.430000e-02  6.430000e-02  4.800077e+08  4.872286e+08  2.090925e+14  2.090925e+11  2.000000e+06
152  2.794387e+04  6.430000e-02  6.430000e-02  4.872286e+08  4.948827e+08  2.090454e+14  2.090454e+11  2.000000e+06
153  2.962050e+04  6.430000e-02  6.430000e-02  4.948827e+08  5.029960e+08  2.089955e+14  2.089955e+11  2.000000e+06
154  3.139773e+04  6.430000e-02  6.430000e-02  5.029960e+08  5.115960e+08  2.089426e+14  2.089426e+11  2.000000e+06
155  3.328159e+04  6.430000e-02  6.430000e-02  5.115960e+08  5.207118e+08  2.088865e+14  2.088865e+11  2.000000e+06
156  3.527849e+04  6.430000e-02  6.430000e-02  5.207118e+08  5.303745e+08  2.088271e+14  2.088271e+11  2.000000e+06
157  3.739520e+04  6.430000e-02  6.430000e-02  5.303745e+08  5.406168e+08  2.087642e+14  2.087642e+11  2.000000e+06
158  3.963891e+04  6.430000e-02  6.430000e-02  5.406168e+08  5.514735e+08  2.086975e+14  2.086975e+11  2.000000e+06
159  4.201725e+04  6.430000e-02  6.430000e-02  5.514735e+08  5.629813e+08  2.086268e+14  2.086268e+11  2.000000e+06
160  4.453828e+04  6.430000e-02  6.430000e-02  5.629813e+08  5.751795e+08  2.085520e+14  2.085520e+11  2.000000e+06
161  4.721058e+04  6.430000e-02  6.430000e-02  5.751795e+08  5.881092e+08  2.084726e+14  2.084726e+11  2.000000e+06
162  5.004321e+04  6.430000e-02  6.430000e-02  5.881092e+08  6.018145e+08  2.083885e+14  2.083885e+11  2.000000e+06
163  5.304581e+04  6.430000e-02  6.430000e-02  6.018145e+08  6.163417e+08  2.082995e+14  2.082995e+11  2.000000e+06
164  5.622855e+04  6.430000e-02  6.430000e-02  6.163417e+08  6.317402e+08  2.082051e+14  2.082051e+11  2.000000e+06
165  5.960227e+04  6.430000e-02  6.430000e-02  6.317402e+08  6.480621e+08  2.081051e+14  2.081051e+11  2.000000e+06
166  6.317840e+04  6.430000e-02  6.430000e-02  6.480621e+08  6.653628e+08  2.079992e+14  2.079992e+11  2.000000e+06
167  6.696911e+04  6.430000e-02  6.430000e-02  6.653628e+08  6.837010e+08  2.078870e+14  2.078870e+11  2.000000e+06
168  7.098725e+04  6.430000e-02  6.430000e-02  6.837010e+08  7.031388e+08  2.077681e+14  2.077681e+11  2.000000e+06
169  7.524649e+04  6.430000e-02  6.430000e-02  7.031388e+08  7.237421e+08  2.076421e+14  2.076421e+11  2.000000e+06
170  7.976128e+04  6.430000e-02  6.430000e-02  7.237421e+08  7.455807e+08  2.075087e+14  2.075087e+11  2.000000e+06
171  8.454695e+04  6.430000e-02  6.430000e-02  7.455807e+08  7.687285e+08  2.073674e+14  2.073674e+11  2.000000e+06
172  8.961977e+04  6.430000e-02  6.430000e-02  7.687285e+08  7.932640e+08  2.072177e+14  2.072177e+11  2.000000e+06
173  9.499696e+04  6.430000e-02  6.430000e-02  7.932640e+08  8.192701e+08  2.070592e+14  2.070592e+11  2.000000e+06
174  1.006968e+05  6.430000e-02  6.430000e-02  8.192701e+08  8.468350e+08  2.068913e+14  2.068913e+11  2.000000e+06
175  1.067386e+05  6.430000e-02  6.430000e-02  8.468350e+08  8.760519e+08  2.067135e+14  2.067135e+11  2.000000e+06
176  1.131429e+05  6.430000e-02  6.430000e-02  8.760519e+08  9.070196e+08  2.065252e+14  2.065252e+11  2.000000e+06
177  1.199315e+05  6.430000e-02  6.430000e-02  9.070196e+08  9.398427e+08  2.063258e+14  2.063258e+11  2.000000e+06
178  1.271274e+05  6.430000e-02  6.430000e-02  9.398427e+08  9.746322e+08  2.061146e+14  2.061146e+11  2.000000e+06
179  1.347550e+05  6.430000e-02  6.430000e-02  9.746322e+08  1.011506e+09  2.058911e+14  2.058911e+11  2.000000e+06
180  1.428403e+05  6.430000e-02  6.430000e-02  1.011506e+09  1.050587e+09  2.056544e+14  2.056544e+11  2.000000e+06
181  1.514107e+05  6.430000e-02  6.430000e-02  1.050587e+09  1.092009e+09  2.054039e+14  2.054039e+11  2.000000e+06
182  1.604954e+05  6.430000e-02  6.430000e-02  1.092009e+09  1.135911e+09  2.051386e+14  2.051386e+11  2.000000e+06
183  1.701251e+05  6.430000e-02  6.430000e-02  1.135911e+09  1.182440e+09  2.048579e+14  2.048579e+11  2.000000e+06
184  1.803326e+05  6.430000e-02  6.430000e-02  1.182440e+09  1.231753e+09  2.045608e+14  2.045608e+11  2.000000e+06
185  1.911525e+05  6.430000e-02  6.430000e-02  1.231753e+09  1.284016e+09  2.042464e+14  2.042464e+11  2.000000e+06
186  2.026217e+05  6.430000e-02  6.430000e-02  1.284016e+09  1.339405e+09  2.039138e+14  2.039138e+11  2.000000e+06
187  2.147790e+05  6.430000e-02  6.430000e-02  1.339405e+09  1.398104e+09  2.035618e+14  2.035618e+11  2.000000e+06
188  2.276657e+05  6.430000e-02  6.430000e-02  1.398104e+09  1.460311e+09  2.031895e+14  2.031895e+11  2.000000e+06
189  2.413257e+05  6.430000e-02  6.430000e-02  1.460311e+09  1.526234e+09  2.027957e+14  2.027957e+11  2.000000e+06
190  2.558052e+05  6.430000e-02  6.430000e-02  1.526234e+09  1.596092e+09  2.023792e+14  2.023792e+11  2.000000e+06
191  2.711535e+05  6.430000e-02  6.430000e-02  1.596092e+09  1.670118e+09  2.019388e+14  2.019388e+11  2.000000e+06
192  2.874227e+05  6.430000e-02  6.430000e-02  1.670118e+09  1.748559e+09  2.014731e+14  2.014731e+11  2.000000e+06
193  3.046681e+05  6.430000e-02  6.430000e-02  1.748559e+09  1.831674e+09  2.009809e+14  2.009809e+11  2.000000e+06
194  3.229482e+05  6.430000e-02  6.430000e-02  1.831674e+09  1.919738e+09  2.004607e+14  2.004607e+11  2.000000e+06
195  3.423251e+05  6.430000e-02  6.430000e-02  1.919738e+09  2.013041e+09  1.999110e+14  1.999110e+11  2.000000e+06
196  3.628646e+05  6.430000e-02  6.430000e-02  2.013041e+09  2.111890e+09  1.993303e+14  1.993303e+11  2.000000e+06
197  3.846365e+05  6.430000e-02  6.430000e-02  2.111890e+09  2.216608e+09  1.987169e+14  1.987169e+11  2.000000e+06
198  4.000000e+05  6.430000e-02  6.430000e-02  2.216608e+09  2.325437e+09  1.980756e+14  1.980756e+11  2.000000e+06
199  4.000000e+05  6.430000e-02  6.430000e-02  2.325437e+09  2.434191e+09  1.974242e+14  1.974242e+11  2.000000e+06
200  4.000000e+05  6.430000e-02  6.430000e-02  2.434191e+09  2.542865e+09  1.967755e+14  1.967755e+11  2.000000e+06
201  4.000000e+05  6.430000e-02  6.430000e-02  2.542865e+09  2.651456e+09  1.961294e+14  1.961294e+11  2.000000e+06
202  4.000000e+05  6.430000e-02  6.430000e-02  2.651456e+09  2.759961e+09  1.954859e+14  1.954859e+11  2.000000e+06
