# full-loop .dat — generated by util/make_loop_dat.py
# topology=full, half-length=50.0 Mm, apex_T=2.00 MK, footpoint |B|=643.0 G (uniform)
# chromosphere: Model C7 (two-fluid); TR+corona: hydrostatic, fully ionized (single-fluid via F_SLAVE)
# Units: SI (m, T, K, m^-3, J/kg)

[META]
ns=606
g_si=274.0
B_outer_T=6.430000e-02
phi_g_offset_Jpkg=0.0
topology=full
loop_half_length_m=5.000000e+07

[CELLS]
# i  ds_m         B_imh_T      B_iph_T      phi_g_imh    phi_g_iph    ne_im3       nn_im3       T_K
26  1.100000e+04  6.430000e-02  6.430000e-02  7.836295e+07  8.137682e+07  1.503360e+17  3.783064e+18  6.596834e+03
27  1.100000e+04  6.430000e-02  6.430000e-02  8.137682e+07  8.439068e+07  1.485654e+17  3.525460e+18  6.598787e+03
28  1.100000e+04  6.430000e-02  6.430000e-02  8.439068e+07  8.740454e+07  1.479987e+17  3.329802e+18  6.600121e+03
29  1.100000e+04  6.430000e-02  6.430000e-02  8.740454e+07  9.041838e+07  1.474321e+17  3.134145e+18  6.601454e+03
30  1.100000e+04  6.430000e-02  6.430000e-02  9.041838e+07  9.343221e+07  1.468655e+17  2.938489e+18  6.602787e+03
31  1.100000e+04  6.430000e-02  6.430000e-02  9.343221e+07  9.644603e+07  1.462988e+17  2.742834e+18  6.604120e+03
32  1.100000e+04  6.430000e-02  6.430000e-02  9.644603e+07  9.945984e+07  1.457322e+17  2.547179e+18  6.605454e+03
33  1.100000e+04  6.430000e-02  6.430000e-02  9.945984e+07  1.024736e+08  1.451656e+17  2.351525e+18  6.606787e+03
34  1.100000e+04  6.430000e-02  6.430000e-02  1.024736e+08  1.054874e+08  1.445989e+17  2.155872e+18  6.608120e+03
35  1.100000e+04  6.430000e-02  6.430000e-02  1.054874e+08  1.085012e+08  1.440323e+17  1.960220e+18  6.609453e+03
36  1.100000e+04  6.430000e-02  6.430000e-02  1.085012e+08  1.115150e+08  1.437202e+17  1.822319e+18  6.610691e+03
37  1.100000e+04  6.430000e-02  6.430000e-02  1.115150e+08  1.145287e+08  1.435850e+17  1.724553e+18  6.611864e+03
38  1.100000e+04  6.430000e-02  6.430000e-02  1.145287e+08  1.175424e+08  1.434497e+17  1.626788e+18  6.613036e+03
39  1.100000e+04  6.430000e-02  6.430000e-02  1.175424e+08  1.205562e+08  1.433145e+17  1.529023e+18  6.614208e+03
40  1.100000e+04  6.430000e-02  6.430000e-02  1.205562e+08  1.235699e+08  1.431793e+17  1.431259e+18  6.615380e+03
41  1.100000e+04  6.430000e-02  6.430000e-02  1.235699e+08  1.265836e+08  1.430440e+17  1.333495e+18  6.616552e+03
42  1.100000e+04  6.430000e-02  6.430000e-02  1.265836e+08  1.295972e+08  1.429088e+17  1.235731e+18  6.617724e+03
43  1.100000e+04  6.430000e-02  6.430000e-02  1.295972e+08  1.326109e+08  1.427736e+17  1.137968e+18  6.618896e+03
44  1.100000e+04  6.430000e-02  6.430000e-02  1.326109e+08  1.356245e+08  1.426384e+17  1.040206e+18  6.620068e+03
45  1.100000e+04  6.430000e-02  6.430000e-02  1.356245e+08  1.386382e+08  1.425031e+17  9.424440e+17  6.621240e+03
46  1.100000e+04  6.430000e-02  6.430000e-02  1.386382e+08  1.416518e+08  1.423679e+17  8.446825e+17  6.622412e+03
47  1.100000e+04  6.430000e-02  6.430000e-02  1.416518e+08  1.446654e+08  1.414192e+17  7.733325e+17  6.623565e+03
48  1.100000e+04  6.430000e-02  6.430000e-02  1.446654e+08  1.476789e+08  1.396504e+17  7.286129e+17  6.624698e+03
49  1.100000e+04  6.430000e-02  6.430000e-02  1.476789e+08  1.506925e+08  1.378816e+17  6.838935e+17  6.625832e+03
50  1.100000e+04  6.430000e-02  6.430000e-02  1.506925e+08  1.537060e+08  1.361128e+17  6.391744e+17  6.626966e+03
51  1.100000e+04  6.430000e-02  6.430000e-02  1.537060e+08  1.567196e+08  1.343440e+17  5.944556e+17  6.628100e+03
52  1.100000e+04  6.430000e-02  6.430000e-02  1.567196e+08  1.597331e+08  1.325752e+17  5.497371e+17  6.629234e+03
53  1.100000e+04  6.430000e-02  6.430000e-02  1.597331e+08  1.627466e+08  1.308064e+17  5.050188e+17  6.630368e+03
54  1.100000e+04  6.430000e-02  6.430000e-02  1.627466e+08  1.657600e+08  1.290377e+17  4.603008e+17  6.631502e+03
55  1.100000e+04  6.430000e-02  6.430000e-02  1.657600e+08  1.687735e+08  1.272689e+17  4.155831e+17  6.632635e+03
56  1.100000e+04  6.430000e-02  6.430000e-02  1.687735e+08  1.717869e+08  1.249947e+17  3.863074e+17  6.633711e+03
57  1.100000e+04  6.430000e-02  6.430000e-02  1.717869e+08  1.748003e+08  1.224809e+17  3.643536e+17  6.634758e+03
58  1.100000e+04  6.430000e-02  6.430000e-02  1.748003e+08  1.778137e+08  1.199672e+17  3.423999e+17  6.635805e+03
59  1.100000e+04  6.430000e-02  6.430000e-02  1.778137e+08  1.808270e+08  1.174534e+17  3.204463e+17  6.636853e+03
60  1.100000e+04  6.430000e-02  6.430000e-02  1.808270e+08  1.838404e+08  1.149397e+17  2.984930e+17  6.637900e+03
61  1.100000e+04  6.430000e-02  6.430000e-02  1.838404e+08  1.868537e+08  1.124259e+17  2.765398e+17  6.638948e+03
62  1.100000e+04  6.430000e-02  6.430000e-02  1.868537e+08  1.898670e+08  1.099122e+17  2.545867e+17  6.639995e+03
63  1.100000e+04  6.430000e-02  6.430000e-02  1.898670e+08  1.928803e+08  1.073985e+17  2.326338e+17  6.641042e+03
64  1.100000e+04  6.430000e-02  6.430000e-02  1.928803e+08  1.958935e+08  1.048849e+17  2.106811e+17  6.642090e+03
65  1.100000e+04  6.430000e-02  6.430000e-02  1.958935e+08  1.989068e+08  1.023623e+17  1.902324e+17  6.643132e+03
66  1.100000e+04  6.430000e-02  6.430000e-02  1.989068e+08  2.019200e+08  9.978017e+16  1.797773e+17  6.644142e+03
67  1.100000e+04  6.430000e-02  6.430000e-02  2.019200e+08  2.049331e+08  9.719811e+16  1.693222e+17  6.645152e+03
68  1.100000e+04  6.430000e-02  6.430000e-02  2.049331e+08  2.079463e+08  9.461606e+16  1.588673e+17  6.646162e+03
69  1.100000e+04  6.430000e-02  6.430000e-02  2.079463e+08  2.109594e+08  9.203404e+16  1.484124e+17  6.647172e+03
70  1.100000e+04  6.430000e-02  6.430000e-02  2.109594e+08  2.139725e+08  8.945204e+16  1.379576e+17  6.648182e+03
71  1.100000e+04  6.430000e-02  6.430000e-02  2.139725e+08  2.169856e+08  8.687007e+16  1.275029e+17  6.649192e+03
72  1.100000e+04  6.430000e-02  6.430000e-02  2.169856e+08  2.199987e+08  8.428811e+16  1.170482e+17  6.650202e+03
73  1.100000e+04  6.430000e-02  6.430000e-02  2.199987e+08  2.230117e+08  8.170618e+16  1.065937e+17  6.651211e+03
74  1.100000e+04  6.430000e-02  6.430000e-02  2.230117e+08  2.260247e+08  7.919541e+16  9.718033e+16  6.652260e+03
75  1.100000e+04  6.430000e-02  6.430000e-02  2.260247e+08  2.290377e+08  7.693819e+16  9.147711e+16  6.653449e+03
76  1.100000e+04  6.430000e-02  6.430000e-02  2.290377e+08  2.320506e+08  7.468100e+16  8.577394e+16  6.654638e+03
77  1.100000e+04  6.430000e-02  6.430000e-02  2.320506e+08  2.350635e+08  7.242382e+16  8.007083e+16  6.655827e+03
78  1.100000e+04  6.430000e-02  6.430000e-02  2.350635e+08  2.380764e+08  7.016667e+16  7.436777e+16  6.657016e+03
79  1.100000e+04  6.430000e-02  6.430000e-02  2.380764e+08  2.410893e+08  6.790954e+16  6.866476e+16  6.658204e+03
80  1.100000e+04  6.430000e-02  6.430000e-02  2.410893e+08  2.441021e+08  6.565243e+16  6.296180e+16  6.659393e+03
81  1.100000e+04  6.430000e-02  6.430000e-02  2.441021e+08  2.471149e+08  6.354375e+16  5.835897e+16  6.660724e+03
82  1.100000e+04  6.430000e-02  6.430000e-02  2.471149e+08  2.501277e+08  6.158992e+16  5.490382e+16  6.662205e+03
83  1.100000e+04  6.430000e-02  6.430000e-02  2.501277e+08  2.531404e+08  5.963611e+16  5.144871e+16  6.663685e+03
84  1.100000e+04  6.430000e-02  6.430000e-02  2.531404e+08  2.561532e+08  5.768232e+16  4.799362e+16  6.665165e+03
85  1.100000e+04  6.430000e-02  6.430000e-02  2.561532e+08  2.591658e+08  5.572855e+16  4.453858e+16  6.666645e+03
86  1.100000e+04  6.430000e-02  6.430000e-02  2.591658e+08  2.621785e+08  5.389935e+16  4.191394e+16  6.668361e+03
87  1.100000e+04  6.430000e-02  6.430000e-02  2.621785e+08  2.651911e+08  5.210946e+16  3.955128e+16  6.670151e+03
88  1.100000e+04  6.430000e-02  6.430000e-02  2.651911e+08  2.682037e+08  5.031959e+16  3.718866e+16  6.671940e+03
89  1.100000e+04  6.430000e-02  6.430000e-02  2.682037e+08  2.712163e+08  4.852974e+16  3.482605e+16  6.673730e+03
90  1.100000e+04  6.430000e-02  6.430000e-02  2.712163e+08  2.742288e+08  4.614323e+16  4.614323e+13  9.353080e+03
91  1.100000e+04  6.430000e-02  6.430000e-02  2.742288e+08  2.772413e+08  2.208914e+16  2.208914e+13  1.935482e+04
92  1.100000e+04  6.430000e-02  6.430000e-02  2.772413e+08  2.802537e+08  1.159509e+16  1.159509e+13  3.668885e+04
93  1.100000e+04  6.430000e-02  6.430000e-02  2.802537e+08  2.832662e+08  6.927548e+15  6.927548e+12  6.122576e+04
94  1.100000e+04  6.430000e-02  6.430000e-02  2.832662e+08  2.862786e+08  4.562404e+15  4.562404e+12  9.278246e+04
95  1.100000e+04  6.430000e-02  6.430000e-02  2.862786e+08  2.892909e+08  3.223847e+15  3.223847e+12  1.311236e+05
96  1.100000e+04  6.430000e-02  6.430000e-02  2.892909e+08  2.923033e+08  2.399844e+15  2.399844e+12  1.759632e+05
97  1.100000e+04  6.430000e-02  6.430000e-02  2.923033e+08  2.953155e+08  1.859058e+15  1.859058e+12  2.269670e+05
98  1.100000e+04  6.430000e-02  6.430000e-02  2.953155e+08  2.983278e+08  1.486050e+15  1.486050e+12  2.837548e+05
99  1.100000e+04  6.430000e-02  6.430000e-02  2.983278e+08  3.013400e+08  1.218409e+15  1.218409e+12  3.459031e+05
100  1.100000e+04  6.430000e-02  6.430000e-02  3.013400e+08  3.043522e+08  1.020139e+15  1.020139e+12  4.129489e+05
101  1.100000e+04  6.430000e-02  6.430000e-02  3.043522e+08  3.073643e+08  8.693499e+14  8.693499e+11  4.843924e+05
102  1.100000e+04  6.430000e-02  6.430000e-02  3.073643e+08  3.103765e+08  7.521321e+14  7.521321e+11  5.597012e+05
103  1.100000e+04  6.430000e-02  6.430000e-02  3.103765e+08  3.133885e+08  6.593133e+14  6.593133e+11  6.383141e+05
104  1.100000e+04  6.430000e-02  6.430000e-02  3.133885e+08  3.164006e+08  5.846523e+14  5.846523e+11  7.196453e+05
105  1.100000e+04  6.430000e-02  6.430000e-02  3.164006e+08  3.194126e+08  5.237860e+14  5.237860e+11  8.030888e+05
106  1.100000e+04  6.430000e-02  6.430000e-02  3.194126e+08  3.224245e+08  4.735916e+14  4.735916e+11  8.880231e+05
107  1.100000e+04  6.430000e-02  6.430000e-02  3.224245e+08  3.254364e+08  4.317878e+14  4.317878e+11  9.738152e+05
108  1.100000e+04  6.430000e-02  6.430000e-02  3.254364e+08  3.284483e+08  3.966774e+14  3.966774e+11  1.059826e+06
109  1.100000e+04  6.430000e-02  6.430000e-02  3.284483e+08  3.314602e+08  3.669780e+14  3.669780e+11  1.145415e+06
110  1.100000e+04  6.430000e-02  6.430000e-02  3.314602e+08  3.344720e+08  3.417062e+14  3.417062e+11  1.229945e+06
111  1.100000e+04  6.430000e-02  6.430000e-02  3.344720e+08  3.374837e+08  3.200991e+14  3.200991e+11  1.312786e+06
112  1.100000e+04  6.430000e-02  6.430000e-02  3.374837e+08  3.404954e+08  3.015576e+14  3.015576e+11  1.393320e+06
113  1.100000e+04  6.430000e-02  6.430000e-02  3.404954e+08  3.435071e+08  2.856076e+14  2.856076e+11  1.470949e+06
114  1.100000e+04  6.430000e-02  6.430000e-02  3.435071e+08  3.465188e+08  2.718698e+14  2.718698e+11  1.545095e+06
115  1.100000e+04  6.430000e-02  6.430000e-02  3.465188e+08  3.495304e+08  2.600397e+14  2.600397e+11  1.615205e+06
116  1.100000e+04  6.430000e-02  6.430000e-02  3.495304e+08  3.525419e+08  2.498706e+14  2.498706e+11  1.680756e+06
117  1.100000e+04  6.430000e-02  6.430000e-02  3.525419e+08  3.555534e+08  2.411627e+14  2.411627e+11  1.741263e+06
118  1.100000e+04  6.430000e-02  6.430000e-02  3.555534e+08  3.585649e+08  2.337535e+14  2.337535e+11  1.796273e+06
119  1.100000e+04  6.430000e-02  6.430000e-02  3.585649e+08  3.615763e+08  2.275109e+14  2.275109e+11  1.845377e+06
120  1.100000e+04  6.430000e-02  6.430000e-02  3.615763e+08  3.645877e+08  2.223284e+14  2.223284e+11  1.888211e+06
121  1.100000e+04  6.430000e-02  6.430000e-02  3.645877e+08  3.675991e+08  2.181206e+14  2.181206e+11  1.924455e+06
122  1.100000e+04  6.430000e-02  6.430000e-02  3.675991e+08  3.706104e+08  2.148201e+14  2.148201e+11  1.953840e+06
123  1.100000e+04  6.430000e-02  6.430000e-02  3.706104e+08  3.736216e+08  2.123756e+14  2.123756e+11  1.976147e+06
124  1.100000e+04  6.430000e-02  6.430000e-02  3.736216e+08  3.766328e+08  2.107496e+14  2.107496e+11  1.991210e+06
125  1.100000e+04  6.430000e-02  6.430000e-02  3.766328e+08  3.796440e+08  2.099178e+14  2.099178e+11  1.998918e+06
126  1.100000e+04  6.430000e-02  6.430000e-02  3.796440e+08  3.826551e+08  2.097851e+14  2.097851e+11  2.000000e+06
127  1.100000e+04  6.430000e-02  6.430000e-02  3.826551e+08  3.856662e+08  2.097660e+14  2.097660e+11  2.000000e+06
128  1.100000e+04  6.430000e-02  6.430000e-02  3.856662e+08  3.886772e+08  2.097469e+14  2.097469e+11  2.000000e+06
129  1.100000e+04  6.430000e-02  6.430000e-02  3.886772e+08  3.916882e+08  2.097277e+14  2.097277e+11  2.000000e+06
130  1.100000e+04  6.430000e-02  6.430000e-02  3.916882e+08  3.946992e+08  2.097086e+14  2.097086e+11  2.000000e+06
131  1.100000e+04  6.430000e-02  6.430000e-02  3.946992e+08  3.977100e+08  2.096895e+14  2.096895e+11  2.000000e+06
132  1.100000e+04  6.430000e-02  6.430000e-02  3.977100e+08  4.007209e+08  2.096704e+14  2.096704e+11  2.000000e+06
133  1.100000e+04  6.430000e-02  6.430000e-02  4.007209e+08  4.037317e+08  2.096512e+14  2.096512e+11  2.000000e+06
134  1.100000e+04  6.430000e-02  6.430000e-02  4.037317e+08  4.067424e+08  2.096321e+14  2.096321e+11  2.000000e+06
135  1.100000e+04  6.430000e-02  6.430000e-02  4.067424e+08  4.097531e+08  2.096130e+14  2.096130e+11  2.000000e+06
136  1.100000e+04  6.430000e-02  6.430000e-02  4.097531e+08  4.127638e+08  2.095939e+14  2.095939e+11  2.000000e+06
137  1.166000e+04  6.430000e-02  6.430000e-02  4.127638e+08  4.159550e+08  2.095742e+14  2.095742e+11  2.000000e+06
138  1.235960e+04  6.430000e-02  6.430000e-02  4.159550e+08  4.193376e+08  2.095534e+14  2.095534e+11  2.000000e+06
139  1.310118e+04  6.430000e-02  6.430000e-02  4.193376e+08  4.229232e+08  2.095312e+14  2.095312e+11  2.000000e+06
140  1.388725e+04  6.430000e-02  6.430000e-02  4.229232e+08  4.267238e+08  2.095078e+14  2.095078e+11  2.000000e+06
141  1.472048e+04  6.430000e-02  6.430000e-02  4.267238e+08  4.307523e+08  2.094830e+14  2.094830e+11  2.000000e+06
142  1.560371e+04  6.430000e-02  6.430000e-02  4.307523e+08  4.350224e+08  2.094567e+14  2.094567e+11  2.000000e+06
143  1.653993e+04  6.430000e-02  6.430000e-02  4.350224e+08  4.395487e+08  2.094288e+14  2.094288e+11  2.000000e+06
144  1.753233e+04  6.430000e-02  6.430000e-02  4.395487e+08  4.443464e+08  2.093992e+14  2.093992e+11  2.000000e+06
145  1.858427e+04  6.430000e-02  6.430000e-02  4.443464e+08  4.494318e+08  2.093678e+14  2.093678e+11  2.000000e+06
146  1.969932e+04  6.430000e-02  6.430000e-02  4.494318e+08  4.548221e+08  2.093346e+14  2.093346e+11  2.000000e+06
147  2.088128e+04  6.430000e-02  6.430000e-02  4.548221e+08  4.605357e+08  2.092994e+14  2.092994e+11  2.000000e+06
148  2.213416e+04  6.430000e-02  6.430000e-02  4.605357e+08  4.665919e+08  2.092621e+14  2.092621e+11  2.000000e+06
149  2.346221e+04  6.430000e-02  6.430000e-02  4.665919e+08  4.730112e+08  2.092226e+14  2.092226e+11  2.000000e+06
150  2.486994e+04  6.430000e-02  6.430000e-02  4.730112e+08  4.798154e+08  2.091807e+14  2.091807e+11  2.000000e+06
151  2.636214e+04  6.430000e-02  6.430000e-02  4.798154e+08  4.870275e+08  2.091363e+14  2.091363e+11  2.000000e+06
152  2.794387e+04  6.430000e-02  6.430000e-02  4.870275e+08  4.946720e+08  2.090893e+14  2.090893e+11  2.000000e+06
153  2.962050e+04  6.430000e-02  6.430000e-02  4.946720e+08  5.027748e+08  2.090394e+14  2.090394e+11  2.000000e+06
154  3.139773e+04  6.430000e-02  6.430000e-02  5.027748e+08  5.113632e+08  2.089866e+14  2.089866e+11  2.000000e+06
155  3.328159e+04  6.430000e-02  6.430000e-02  5.113632e+08  5.204664e+08  2.089306e+14  2.089306e+11  2.000000e+06
156  3.527849e+04  6.430000e-02  6.430000e-02  5.204664e+08  5.301151e+08  2.088713e+14  2.088713e+11  2.000000e+06
157  3.739520e+04  6.430000e-02  6.430000e-02  5.301151e+08  5.403421e+08  2.088084e+14  2.088084e+11  2.000000e+06
158  3.963891e+04  6.430000e-02  6.430000e-02  5.403421e+08  5.511819e+08  2.087418e+14  2.087418e+11  2.000000e+06
159  4.201725e+04  6.430000e-02  6.430000e-02  5.511819e+08  5.626711e+08  2.086713e+14  2.086713e+11  2.000000e+06
160  4.453828e+04  6.430000e-02  6.430000e-02  5.626711e+08  5.748486e+08  2.085965e+14  2.085965e+11  2.000000e+06
161  4.721058e+04  6.430000e-02  6.430000e-02  5.748486e+08  5.877556e+08  2.085173e+14  2.085173e+11  2.000000e+06
162  5.004321e+04  6.430000e-02  6.430000e-02  5.877556e+08  6.014355e+08  2.084334e+14  2.084334e+11  2.000000e+06
163  5.304581e+04  6.430000e-02  6.430000e-02  6.014355e+08  6.159346e+08  2.083444e+14  2.083444e+11  2.000000e+06
164  5.622855e+04  6.430000e-02  6.430000e-02  6.159346e+08  6.313018e+08  2.082502e+14  2.082502e+11  2.000000e+06
165  5.960227e+04  6.430000e-02  6.430000e-02  6.313018e+08  6.475889e+08  2.081504e+14  2.081504e+11  2.000000e+06
166  6.317840e+04  6.430000e-02  6.430000e-02  6.475889e+08  6.648507e+08  2.080447e+14  2.080447e+11  2.000000e+06
167  6.696911e+04  6.430000e-02  6.430000e-02  6.648507e+08  6.831453e+08  2.079327e+14  2.079327e+11  2.000000e+06
168  7.098725e+04  6.430000e-02  6.430000e-02  6.831453e+08  7.025344e+08  2.078141e+14  2.078141e+11  2.000000e+06
169  7.524649e+04  6.430000e-02  6.430000e-02  7.025344e+08  7.230829e+08  2.076885e+14  2.076885e+11  2.000000e+06
170  7.976128e+04  6.430000e-02  6.430000e-02  7.230829e+08  7.448600e+08  2.075554e+14  2.075554e+11  2.000000e+06
171  8.454695e+04  6.430000e-02  6.430000e-02  7.448600e+08  7.679386e+08  2.074145e+14  2.074145e+11  2.000000e+06
172  8.961977e+04  6.430000e-02  6.430000e-02  7.679386e+08  7.923959e+08  2.072653e+14  2.072653e+11  2.000000e+06
173  9.499696e+04  6.430000e-02  6.430000e-02  7.923959e+08  8.183139e+08  2.071072e+14  2.071072e+11  2.000000e+06
174  1.006968e+05  6.430000e-02  6.430000e-02  8.183139e+08  8.457789e+08  2.069399e+14  2.069399e+11  2.000000e+06
175  1.067386e+05  6.430000e-02  6.430000e-02  8.457789e+08  8.748827e+08  2.067627e+14  2.067627e+11  2.000000e+06
176  1.131429e+05  6.430000e-02  6.430000e-02  8.748827e+08  9.057219e+08  2.065751e+14  2.065751e+11  2.000000e+06
177  1.199315e+05  6.430000e-02  6.430000e-02  9.057219e+08  9.383989e+08  2.063766e+14  2.063766e+11  2.000000e+06
178  1.271274e+05  6.430000e-02  6.430000e-02  9.383989e+08  9.730220e+08  2.061664e+14  2.061664e+11  2.000000e+06
179  1.347550e+05  6.430000e-02  6.430000e-02  9.730220e+08  1.009706e+09  2.059440e+14  2.059440e+11  2.000000e+06
180  1.428403e+05  6.430000e-02  6.430000e-02  1.009706e+09  1.048570e+09  2.057085e+14  2.057085e+11  2.000000e+06
181  1.514107e+05  6.430000e-02  6.430000e-02  1.048570e+09  1.089744e+09  2.054594e+14  2.054594e+11  2.000000e+06
182  1.604954e+05  6.430000e-02  6.430000e-02  1.089744e+09  1.133361e+09  2.051959e+14  2.051959e+11  2.000000e+06
183  1.701251e+05  6.430000e-02  6.430000e-02  1.133361e+09  1.179564e+09  2.049170e+14  2.049170e+11  2.000000e+06
184  1.803326e+05  6.430000e-02  6.430000e-02  1.179564e+09  1.228502e+09  2.046221e+14  2.046221e+11  2.000000e+06
185  1.911525e+05  6.430000e-02  6.430000e-02  1.228502e+09  1.280333e+09  2.043102e+14  2.043102e+11  2.000000e+06
186  2.026217e+05  6.430000e-02  6.430000e-02  1.280333e+09  1.335223e+09  2.039804e+14  2.039804e+11  2.000000e+06
187  2.147790e+05  6.430000e-02  6.430000e-02  1.335223e+09  1.393348e+09  2.036318e+14  2.036318e+11  2.000000e+06
188  2.276657e+05  6.430000e-02  6.430000e-02  1.393348e+09  1.454891e+09  2.032633e+14  2.032633e+11  2.000000e+06
189  2.413257e+05  6.430000e-02  6.430000e-02  1.454891e+09  1.520046e+09  2.028740e+14  2.028740e+11  2.000000e+06
190  2.558052e+05  6.430000e-02  6.430000e-02  1.520046e+09  1.589014e+09  2.024626e+14  2.024626e+11  2.000000e+06
191  2.711535e+05  6.430000e-02  6.430000e-02  1.589014e+09  1.662008e+09  2.020281e+14  2.020281e+11  2.000000e+06
192  2.874227e+05  6.430000e-02  6.430000e-02  1.662008e+09  1.739250e+09  2.015694e+14  2.015694e+11  2.000000e+06
193  3.046681e+05  6.430000e-02  6.430000e-02  1.739250e+09  1.820971e+09  2.010852e+14  2.010852e+11  2.000000e+06
194  3.229482e+05  6.430000e-02  6.430000e-02  1.820971e+09  1.907414e+09  2.005743e+14  2.005743e+11  2.000000e+06
195  3.423251e+05  6.430000e-02  6.430000e-02  1.907414e+09  1.998828e+09  2.000354e+14  2.000354e+11  2.000000e+06
196  3.628646e+05  6.430000e-02  6.430000e-02  1.998828e+09  2.095475e+09  1.994673e+14  1.994673e+11  2.000000e+06
197  3.846365e+05  6.430000e-02  6.430000e-02  2.095475e+09  2.197623e+09  1.988685e+14  1.988685e+11  2.000000e+06
198  4.000000e+05  6.430000e-02  6.430000e-02  2.197623e+09  2.303510e+09  1.982440e+14  1.982440e+11  2.000000e+06
199  4.000000e+05  6.430000e-02  6.430000e-02  2.303510e+09  2.409034e+09  1.976114e+14  1.976114e+11  2.000000e+06
200  4.000000e+05  6.430000e-02  6.430000e-02  2.409034e+09  2.514177e+09  1.969831e+14  1.969831e+11  2.000000e+06
201  4.000000e+05  6.430000e-02  6.430000e-02  2.514177e+09  2.618923e+09  1.963592e+14  1.963592e+11  2.000000e+06
202  4.000000e+05  6.430000e-02  6.430000e-02  2.618923e+09  2.723256e+09  1.957397e+14  1.957397e+11  2.000000e+06
